G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Wed Oct 29 2014,8:00p EST,,Box Score,@,Memphis Grizzlies,L,,101,105,0,1,L 1,
2,Thu Oct 30 2014,8:00p EST,,Box Score,,Detroit Pistons,W,,97,91,1,1,W 1,
3,Sat Nov 1 2014,8:00p EST,,Box Score,,Chicago Bulls,L,,105,106,1,2,L 1,
4,Wed Nov 5 2014,7:30p EST,,Box Score,@,Brooklyn Nets,W,,98,91,2,2,W 1,
5,Fri Nov 7 2014,7:00p EST,,Box Score,@,Orlando Magic,L,OT,103,112,2,3,L 1,
6,Sat Nov 8 2014,7:30p EST,,Box Score,@,Miami Heat,L,,92,102,2,4,L 2,
7,Wed Nov 12 2014,10:00p EST,,Box Score,,Houston Rockets,L,,101,113,2,5,L 3,at Mexico City Mexico
8,Fri Nov 14 2014,8:00p EST,,Box Score,@,New Orleans Pelicans,L,,91,139,2,6,L 4,
9,Sat Nov 15 2014,8:30p EST,,Box Score,@,Dallas Mavericks,L,,117,131,2,7,L 5,
10,Wed Nov 19 2014,8:00p EST,,Box Score,,New York Knicks,W,,115,99,3,7,W 1,
11,Fri Nov 21 2014,8:00p EST,,Box Score,,San Antonio Spurs,L,,92,121,3,8,L 1,
12,Sat Nov 22 2014,8:00p EST,,Box Score,,Sacramento Kings,L,,101,113,3,9,L 2,
13,Wed Nov 26 2014,8:00p EST,,Box Score,,Milwaukee Bucks,L,,86,103,3,10,L 3,
14,Fri Nov 28 2014,10:30p EST,,Box Score,@,Los Angeles Lakers,W,,120,119,4,10,W 1,
15,Sun Nov 30 2014,9:00p EST,,Box Score,@,Portland Trail Blazers,L,,93,107,4,11,L 1,
16,Mon Dec 1 2014,10:30p EST,,Box Score,@,Los Angeles Clippers,L,,101,127,4,12,L 2,
17,Wed Dec 3 2014,8:00p EST,,Box Score,,Philadelphia 76ers,L,,77,85,4,13,L 3,
18,Fri Dec 5 2014,8:00p EST,,Box Score,,Houston Rockets,L,OT,112,114,4,14,L 4,
19,Sat Dec 6 2014,8:30p EST,,Box Score,@,San Antonio Spurs,L,,101,123,4,15,L 5,
20,Mon Dec 8 2014,8:00p EST,,Box Score,,Golden State Warriors,L,,86,102,4,16,L 6,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Wed Dec 10 2014,8:00p EST,,Box Score,,Portland Trail Blazers,W,,90,82,5,16,W 1,
22,Fri Dec 12 2014,8:00p EST,,Box Score,,Oklahoma City Thunder,L,,92,111,5,17,L 1,
23,Sun Dec 14 2014,7:00p EST,,Box Score,,Los Angeles Lakers,L,,94,100,5,18,L 2,
24,Tue Dec 16 2014,7:00p EST,,Box Score,@,Washington Wizards,L,,95,109,5,19,L 3,
25,Fri Dec 19 2014,7:30p EST,,Box Score,@,Boston Celtics,L,,98,114,5,20,L 4,
26,Sun Dec 21 2014,7:00p EST,,Box Score,,Indiana Pacers,L,,96,100,5,21,L 5,
27,Tue Dec 23 2014,7:00p EST,,Box Score,@,Cleveland Cavaliers,L,,104,125,5,22,L 6,
28,Fri Dec 26 2014,9:00p EST,,Box Score,@,Denver Nuggets,L,,102,106,5,23,L 7,
29,Sat Dec 27 2014,10:30p EST,,Box Score,@,Golden State Warriors,L,,97,110,5,24,L 8,
