G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Tue Oct 28 2014,8:00p EST,,Box Score,,Dallas Mavericks,W,,101,100,1,0,W 1,
2,Fri Oct 31 2014,10:00p EST,,Box Score,@,Phoenix Suns,L,,89,94,1,1,L 1,
3,Wed Nov 5 2014,8:30p EST,,Box Score,,Atlanta Hawks,W,,94,92,2,1,W 1,
4,Thu Nov 6 2014,8:00p EST,,Box Score,@,Houston Rockets,L,,81,98,2,2,L 1,
5,Sat Nov 8 2014,8:30p EST,,Box Score,,New Orleans Pelicans,L,,99,100,2,3,L 2,
6,Mon Nov 10 2014,10:30p EST,,Box Score,@,Los Angeles Clippers,W,,89,85,3,3,W 1,
7,Tue Nov 11 2014,10:30p EST,,Box Score,@,Golden State Warriors,W,,113,100,4,3,W 2,
8,Fri Nov 14 2014,10:00p EST,,Box Score,@,Los Angeles Lakers,W,,93,80,5,3,W 3,
9,Sat Nov 15 2014,10:00p EST,,Box Score,@,Sacramento Kings,L,,91,94,5,4,L 1,
10,Mon Nov 17 2014,8:30p EST,,Box Score,,Philadelphia 76ers,W,,100,75,6,4,W 1,
11,Wed Nov 19 2014,7:00p EST,,Box Score,@,Cleveland Cavaliers,W,,92,90,7,4,W 2,
12,Fri Nov 21 2014,8:00p EST,,Box Score,@,Minnesota Timberwolves,W,,121,92,8,4,W 3,
13,Sat Nov 22 2014,8:30p EST,,Box Score,,Brooklyn Nets,W,,99,87,9,4,W 4,
14,Wed Nov 26 2014,8:30p EST,,Box Score,,Indiana Pacers,W,,106,100,10,4,W 5,
15,Fri Nov 28 2014,8:30p EST,,Box Score,,Sacramento Kings,W,,112,104,11,4,W 6,
16,Sun Nov 30 2014,1:00p EST,,Box Score,@,Boston Celtics,W,,111,89,12,4,W 7,
17,Mon Dec 1 2014,7:00p EST,,Box Score,@,Philadelphia 76ers,W,,109,103,13,4,W 8,
18,Wed Dec 3 2014,7:30p EST,,Box Score,@,Brooklyn Nets,L,OT,93,95,13,5,L 1,
19,Fri Dec 5 2014,8:00p EST,,Box Score,@,Memphis Grizzlies,W,,107,101,14,5,W 1,
20,Sat Dec 6 2014,8:30p EST,,Box Score,,Minnesota Timberwolves,W,,123,101,15,5,W 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Tue Dec 9 2014,9:00p EST,,Box Score,@,Utah Jazz,L,,96,100,15,6,L 1,
22,Wed Dec 10 2014,8:30p EST,,Box Score,,New York Knicks,W,,109,95,16,6,W 1,
23,Fri Dec 12 2014,9:30p EST,,Box Score,,Los Angeles Lakers,L,OT,110,112,16,7,L 1,
24,Sun Dec 14 2014,8:00p EST,,Box Score,@,Denver Nuggets,W,,99,91,17,7,W 1,
25,Mon Dec 15 2014,10:00p EST,,Box Score,@,Portland Trail Blazers,L,,95,108,17,8,L 1,
26,Wed Dec 17 2014,8:30p EST,,Box Score,,Memphis Grizzlies,L,3OT,116,117,17,9,L 2,
27,Fri Dec 19 2014,8:00p EST,,Box Score,,Portland Trail Blazers,L,3OT,119,129,17,10,L 3,
28,Sat Dec 20 2014,8:30p EST,,Box Score,@,Dallas Mavericks,L,,93,99,17,11,L 4,
29,Mon Dec 22 2014,8:30p EST,,Box Score,,Los Angeles Clippers,W,,125,118,18,11,W 1,
30,Thu Dec 25 2014,2:30p EST,,Box Score,,Oklahoma City Thunder,L,,106,114,18,12,L 1,
31,Fri Dec 26 2014,8:00p EST,,Box Score,@,New Orleans Pelicans,L,,90,97,18,13,L 2,
32,Sun Dec 28 2014,7:00p EST,,Box Score,,Houston Rockets,W,,110,106,19,13,W 1,
33,Tue Dec 30 2014,8:00p EST,,Box Score,@,Memphis Grizzlies,L,,87,95,19,14,L 1,
34,Wed Dec 31 2014,7:00p EST,,Box Score,,New Orleans Pelicans,W,OT,95,93,20,14,W 1,
35,Sat Jan 3 2015,8:30p EST,,Box Score,,Washington Wizards,W,,101,92,21,14,W 2,
36,Tue Jan 6 2015,8:30p EST,,Box Score,,Detroit Pistons,L,,104,105,21,15,L 1,
37,Fri Jan 9 2015,8:30p EST,,Box Score,,Phoenix Suns,W,,100,95,22,15,W 1,
38,Sat Jan 10 2015,8:00p EST,,Box Score,@,Minnesota Timberwolves,W,,108,93,23,15,W 2,
39,Tue Jan 13 2015,7:00p EST,,Box Score,@,Washington Wizards,L,,93,101,23,16,L 1,
40,Wed Jan 14 2015,7:00p EST,,Box Score,@,Charlotte Hornets,W,,98,93,24,16,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Fri Jan 16 2015,8:30p EST,,Box Score,,Portland Trail Blazers,W,,110,96,25,16,W 2,
42,Sun Jan 18 2015,7:00p EST,,Box Score,,Utah Jazz,W,,89,69,26,16,W 3,
43,Tue Jan 20 2015,9:00p EST,,Box Score,@,Denver Nuggets,W,,109,99,27,16,W 4,
44,Thu Jan 22 2015,8:00p EST,,Box Score,@,Chicago Bulls,L,,81,104,27,17,L 1,
45,Fri Jan 23 2015,8:30p EST,,Box Score,,Los Angeles Lakers,W,,99,85,28,17,W 1,
46,Sun Jan 25 2015,7:00p EST,,Box Score,,Milwaukee Bucks,W,,101,95,29,17,W 2,
47,Wed Jan 28 2015,8:30p EST,,Box Score,,Charlotte Hornets,W,,95,86,30,17,W 3,
48,Sat Jan 31 2015,9:00p EST,,Box Score,,Los Angeles Clippers,L,,85,105,30,18,L 1,
49,Wed Feb 4 2015,8:30p EST,,Box Score,,Orlando Magic,W,,110,103,31,18,W 1,
50,Fri Feb 6 2015,9:30p EST,,Box Score,,Miami Heat,W,,98,85,32,18,W 2,
51,Sun Feb 8 2015,7:00p EST,,Box Score,@,Toronto Raptors,L,,82,87,32,19,L 1,
52,Mon Feb 9 2015,7:00p EST,,Box Score,@,Indiana Pacers,W,,95,93,33,19,W 1,
53,Wed Feb 11 2015,7:30p EST,,Box Score,@,Detroit Pistons,W,,104,87,34,19,W 2,
54,Thu Feb 19 2015,10:30p EST,,Box Score,@,Los Angeles Clippers,L,,115,119,34,20,L 1,
55,Fri Feb 20 2015,10:30p EST,,Box Score,@,Golden State Warriors,L,,99,110,34,21,L 2,
56,Mon Feb 23 2015,9:00p EST,,Box Score,@,Utah Jazz,L,,81,90,34,22,L 3,
57,Wed Feb 25 2015,10:30p EST,ESPN,Box Score,@,Portland Trail Blazers,L,,95,111,34,23,L 4,
58,Fri Feb 27 2015,10:00p EST,,Box Score,@,Sacramento Kings,W,,107,96,35,23,W 1,
59,Sat Feb 28 2015,9:00p EST,NBATV,Box Score,@,Phoenix Suns,W,,101,74,36,23,W 2,
60,Wed Mar 4 2015,8:30p EST,,Box Score,,Sacramento Kings,W,,112,85,37,23,W 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Fri Mar 6 2015,8:30p EST,,Box Score,,Denver Nuggets,W,,120,111,38,23,W 4,
62,Sun Mar 8 2015,1:00p EST,ABC,Box Score,,Chicago Bulls,W,,116,105,39,23,W 5,
63,Tue Mar 10 2015,8:30p EST,,Box Score,,Toronto Raptors,W,,117,107,40,23,W 6,
64,Thu Mar 12 2015,9:30p EST,TNT,Box Score,,Cleveland Cavaliers,L,OT,125,128,40,24,L 1,
65,Sun Mar 15 2015,7:00p EST,,Box Score,,Minnesota Timberwolves,W,,123,97,41,24,W 1,
66,Tue Mar 17 2015,7:30p EST,,Box Score,@,New York Knicks,L,OT,100,104,41,25,L 1,
67,Wed Mar 18 2015,8:00p EST,,Box Score,@,Milwaukee Bucks,W,,114,103,42,25,W 1,
68,Fri Mar 20 2015,8:30p EST,,Box Score,,Boston Celtics,W,,101,89,43,25,W 2,
69,Sun Mar 22 2015,3:00p EST,,Box Score,@,Atlanta Hawks,W,,114,95,44,25,W 3,
70,Tue Mar 24 2015,8:00p EST,,Box Score,@,Dallas Mavericks,L,,94,101,44,26,L 1,
71,Wed Mar 25 2015,9:30p EST,ESPN,Box Score,,Oklahoma City Thunder,W,,130,91,45,26,W 1,
72,Fri Mar 27 2015,8:30p EST,,Box Score,,Dallas Mavericks,W,,94,76,46,26,W 2,
73,Sun Mar 29 2015,7:00p EST,,Box Score,,Memphis Grizzlies,W,,103,89,47,26,W 3,
74,Tue Mar 31 2015,8:00p EST,TNT,Box Score,@,Miami Heat,W,,95,81,48,26,W 4,
75,Wed Apr 1 2015,7:00p EST,,Box Score,@,Orlando Magic,W,,103,91,49,26,W 5,
76,Fri Apr 3 2015,8:30p EST,,Box Score,,Denver Nuggets,W,,123,93,50,26,W 6,
77,Sun Apr 5 2015,7:00p EST,NBA TV,Box Score,,Golden State Warriors,W,,107,92,51,26,W 7,
78,Tue Apr 7 2015,8:00p EST,TNT,Box Score,@,Oklahoma City Thunder,W,,113,88,52,26,W 8,
79,Wed Apr 8 2015,8:30p EST,,Box Score,,Houston Rockets,W,,110,98,53,26,W 9,
80,Fri Apr 10 2015,8:00p EST,NBA TV,Box Score,@,Houston Rockets,W,,104,103,54,26,W 10,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Sun Apr 12 2015,7:00p EST,,Box Score,,Phoenix Suns,W,,107,91,55,26,W 11,
82,Wed Apr 15 2015,8:00p EST,,Box Score,@,New Orleans Pelicans,L,,103,108,55,27,L 1,
