G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Mon Dec 26 2011,7:00p EST,,Box Score,,Toronto Raptors,L,,96,104,0,1,L 1,
2,Wed Dec 28 2011,7:30p EST,,Box Score,@,Detroit Pistons,W,,105,89,1,1,W 1,
3,Fri Dec 30 2011,7:00p EST,,Box Score,@,Indiana Pacers,L,OT,91,98,1,2,L 1,
4,Sun Jan 1 2012,6:00p EST,,Box Score,,New Jersey Nets,W,,98,82,2,2,W 1,
5,Tue Jan 3 2012,7:00p EST,,Box Score,,Charlotte Bobcats,W,,115,101,3,2,W 2,
6,Wed Jan 4 2012,7:00p EST,,Box Score,@,Toronto Raptors,L,,77,92,3,3,L 1,
7,Fri Jan 6 2012,7:00p EST,,Box Score,@,Minnesota Timberwolves,W,,98,87,4,3,W 1,
8,Sun Jan 8 2012,6:00p EST,,Box Score,@,Portland Trail Blazers,L,,78,98,4,4,L 1,
9,Tue Jan 10 2012,7:00p EST,,Box Score,@,Utah Jazz,L,,105,113,4,5,L 2,
10,Thu Jan 12 2012,7:00p EST,,Box Score,@,Phoenix Suns,W,,101,90,5,5,W 1,
11,Fri Jan 13 2012,7:30p EST,,Box Score,@,Los Angeles Lakers,L,,92,97,5,6,L 1,
12,Mon Jan 16 2012,2:00p EST,,Box Score,@,Charlotte Bobcats,W,,102,94,6,6,W 1,
13,Tue Jan 17 2012,7:00p EST,,Box Score,,Golden State Warriors,L,,95,105,6,7,L 1,
14,Fri Jan 20 2012,7:30p EST,,Box Score,,Chicago Bulls,L,,75,114,6,8,L 2,
15,Sat Jan 21 2012,7:00p EST,,Box Score,@,Atlanta Hawks,L,,94,121,6,9,L 3,
16,Tue Jan 24 2012,7:30p EST,,Box Score,@,Miami Heat,L,,85,92,6,10,L 4,
17,Wed Jan 25 2012,7:00p EST,,Box Score,,New York Knicks,W,,91,81,7,10,W 1,
18,Fri Jan 27 2012,7:30p EST,,Box Score,,New Jersey Nets,L,,96,99,7,11,L 1,
19,Sun Jan 29 2012,6:00p EST,,Box Score,@,Boston Celtics,W,,88,87,8,11,W 1,
20,Tue Jan 31 2012,7:00p EST,,Box Score,,Boston Celtics,L,,90,93,8,12,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Fri Feb 3 2012,7:00p EST,,Box Score,@,Orlando Magic,L,,94,102,8,13,L 2,
22,Sat Feb 4 2012,7:30p EST,,Box Score,,Dallas Mavericks,W,,91,88,9,13,W 1,
23,Tue Feb 7 2012,7:30p EST,,Box Score,@,Miami Heat,L,,91,107,9,14,L 1,
24,Wed Feb 8 2012,7:00p EST,,Box Score,,Los Angeles Clippers,W,,99,92,10,14,W 1,
25,Fri Feb 10 2012,7:30p EST,,Box Score,,Milwaukee Bucks,L,OT,112,113,10,15,L 1,
26,Sat Feb 11 2012,7:30p EST,,Box Score,,Philadelphia 76ers,L,,84,99,10,16,L 2,
27,Wed Feb 15 2012,7:30p EST,,Box Score,,Indiana Pacers,W,,98,87,11,16,W 1,
28,Fri Feb 17 2012,7:30p EST,,Box Score,,Miami Heat,L,,87,111,11,17,L 1,
29,Sun Feb 19 2012,6:00p EST,,Box Score,,Sacramento Kings,W,,93,92,12,17,W 1,
30,Tue Feb 21 2012,7:00p EST,,Box Score,,Detroit Pistons,W,,101,100,13,17,W 2,
31,Wed Feb 22 2012,7:00p EST,,Box Score,,New Orleans Hornets,L,,84,89,13,18,L 1,
32,Tue Feb 28 2012,7:00p EST,,Box Score,,Boston Celtics,L,,83,86,13,19,L 2,
33,Wed Feb 29 2012,7:30p EST,,Box Score,@,New York Knicks,L,,103,120,13,20,L 3,
34,Fri Mar 2 2012,7:30p EST,,Box Score,,Chicago Bulls,L,,91,112,13,21,L 4,
35,Sat Mar 3 2012,7:00p EST,,Box Score,@,Washington Wizards,L,,98,101,13,22,L 5,
36,Mon Mar 5 2012,7:00p EST,,Box Score,,Utah Jazz,L,,100,109,13,23,L 6,
37,Wed Mar 7 2012,7:00p EST,,Box Score,@,Denver Nuggets,W,,100,99,14,23,W 1,
38,Fri Mar 9 2012,7:00p EST,,Box Score,@,Oklahoma City Thunder,W,,96,90,15,23,W 2,
39,Sun Mar 11 2012,6:00p EST,,Box Score,,Houston Rockets,W,,118,107,16,23,W 3,
