G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
37,Fri Jan 11 2013,7:30p EST,,Box Score,@,Boston Celtics,L,,91,103,21,16,L 2,
38,Sat Jan 12 2013,7:30p EST,,Box Score,@,Philadelphia 76ers,L,,100,107,21,17,L 3,
39,Tue Jan 15 2013,7:00p EST,,Box Score,,Los Angeles Clippers,L,,109,117,21,18,L 4,
40,Wed Jan 16 2013,7:00p EST,,Box Score,@,Dallas Mavericks,L,,100,105,21,19,L 5,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Fri Jan 18 2013,7:00p EST,,Box Score,@,Indiana Pacers,L,,95,105,21,20,L 6,
42,Sat Jan 19 2013,7:00p EST,,Box Score,@,Minnesota Timberwolves,L,,79,92,21,21,L 7,
43,Mon Jan 21 2013,2:00p EST,,Box Score,@,Charlotte Bobcats,W,,100,94,22,21,W 1,
44,Wed Jan 23 2013,7:00p EST,,Box Score,,Denver Nuggets,L,,95,105,22,22,L 1,
45,Fri Jan 25 2013,7:00p EST,,Box Score,@,New Orleans Hornets,W,,100,82,23,22,W 1,
46,Sat Jan 26 2013,7:00p EST,,Box Score,,Brooklyn Nets,W,,119,106,24,22,W 2,
47,Mon Jan 28 2013,7:00p EST,,Box Score,@,Utah Jazz,W,,125,80,25,22,W 3,
48,Wed Jan 30 2013,7:00p EST,,Box Score,@,Denver Nuggets,L,,110,118,25,23,L 1,
49,Sat Feb 2 2013,7:00p EST,,Box Score,,Charlotte Bobcats,W,,109,95,26,23,W 1,
50,Tue Feb 5 2013,7:00p EST,,Box Score,,Golden State Warriors,W,,140,109,27,23,W 2,
51,Wed Feb 6 2013,7:30p EST,,Box Score,@,Miami Heat,L,,108,114,27,24,L 1,
52,Fri Feb 8 2013,7:00p EST,,Box Score,,Portland Trail Blazers,W,,118,103,28,24,W 1,
53,Sun Feb 10 2013,6:00p EST,,Box Score,@,Sacramento Kings,L,,111,117,28,25,L 1,
54,Tue Feb 12 2013,7:30p EST,,Box Score,@,Golden State Warriors,W,,116,107,29,25,W 1,
55,Wed Feb 13 2013,7:30p EST,,Box Score,@,Los Angeles Clippers,L,,96,106,29,26,L 1,
56,Wed Feb 20 2013,7:00p EST,,Box Score,,Oklahoma City Thunder,W,,122,119,30,26,W 1,
57,Fri Feb 22 2013,7:30p EST,,Box Score,@,Brooklyn Nets,W,,106,96,31,26,W 2,
58,Sat Feb 23 2013,7:00p EST,,Box Score,@,Washington Wizards,L,,103,105,31,27,L 1,
59,Wed Feb 27 2013,7:00p EST,,Box Score,,Milwaukee Bucks,L,,107,110,31,28,L 2,
60,Fri Mar 1 2013,7:00p EST,,Box Score,@,Orlando Magic,W,,118,110,32,28,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Sun Mar 3 2013,6:00p EST,,Box Score,,Dallas Mavericks,W,,136,103,33,28,W 2,
62,Wed Mar 6 2013,7:30p EST,,Box Score,@,Dallas Mavericks,L,,108,112,33,29,L 1,
63,Fri Mar 8 2013,7:30p EST,,Box Score,@,Golden State Warriors,W,,94,88,34,29,W 1,
64,Sat Mar 9 2013,7:00p EST,,Box Score,@,Phoenix Suns,L,,105,107,34,30,L 1,
65,Wed Mar 13 2013,7:00p EST,,Box Score,,Phoenix Suns,W,,111,81,35,30,W 1,
66,Fri Mar 15 2013,7:00p EST,,Box Score,,Minnesota Timberwolves,W,,108,100,36,30,W 2,
67,Sun Mar 17 2013,6:00p EST,,Box Score,,Golden State Warriors,L,,78,108,36,31,L 1,
68,Wed Mar 20 2013,7:00p EST,,Box Score,,Utah Jazz,W,,100,93,37,31,W 1,
69,Fri Mar 22 2013,7:00p EST,,Box Score,,Cleveland Cavaliers,W,,116,78,38,31,W 2,
70,Sun Mar 24 2013,6:00p EST,,Box Score,,San Antonio Spurs,W,,96,95,39,31,W 3,
71,Wed Mar 27 2013,7:00p EST,,Box Score,,Indiana Pacers,L,,91,100,39,32,L 1,
72,Fri Mar 29 2013,7:00p EST,,Box Score,@,Memphis Grizzlies,L,,94,103,39,33,L 2,
73,Sat Mar 30 2013,7:00p EST,,Box Score,,Los Angeles Clippers,W,,98,81,40,33,W 1,
74,Mon Apr 1 2013,7:00p EST,,Box Score,,Orlando Magic,W,,111,103,41,33,W 2,
75,Wed Apr 3 2013,7:00p EST,,Box Score,@,Sacramento Kings,W,,112,102,42,33,W 3,
76,Fri Apr 5 2013,7:30p EST,,Box Score,@,Portland Trail Blazers,W,,116,98,43,33,W 4,
77,Sat Apr 6 2013,7:00p EST,,Box Score,@,Denver Nuggets,L,,114,132,43,34,L 1,
78,Tue Apr 9 2013,7:00p EST,,Box Score,,Phoenix Suns,W,,101,98,44,34,W 1,
79,Fri Apr 12 2013,7:00p EST,,Box Score,,Memphis Grizzlies,L,,78,82,44,35,L 1,
80,Sun Apr 14 2013,6:00p EST,,Box Score,,Sacramento Kings,W,,121,100,45,35,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 15 2013,7:00p EST,,Box Score,@,Phoenix Suns,L,,112,119,45,36,L 1,
82,Wed Apr 17 2013,7:30p EST,,Box Score,@,Los Angeles Lakers,L,OT,95,99,45,37,L 2,
