G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
33,Wed Feb 22 2012,8:30p EST,,Box Score,@,Dallas Mavericks,W,,96,91,20,13,W 2,
34,Thu Feb 23 2012,8:30p EST,,Box Score,@,Oklahoma City Thunder,L,,85,100,20,14,L 1,
35,Wed Feb 29 2012,7:30p EST,,Box Score,,Minnesota Timberwolves,W,,104,85,21,14,W 1,
36,Fri Mar 2 2012,7:30p EST,,Box Score,,Sacramento Kings,W,,115,107,22,14,W 2,
37,Sun Mar 4 2012,12:30p EST,,Box Score,,Miami Heat,W,,93,83,23,14,W 3,
38,Tue Mar 6 2012,7:30p EST,,Box Score,@,Detroit Pistons,L,OT,85,88,23,15,L 1,
39,Wed Mar 7 2012,7:00p EST,,Box Score,@,Washington Wizards,L,,101,106,23,16,L 2,
40,Fri Mar 9 2012,7:00p EST,,Box Score,@,Minnesota Timberwolves,W,,105,102,24,16,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Sun Mar 11 2012,12:30p EST,,Box Score,,Boston Celtics,W,,97,94,25,16,W 2,
42,Tue Mar 13 2012,7:00p EST,,Box Score,@,Memphis Grizzlies,W,2OT,116,111,26,16,W 3,
43,Wed Mar 14 2012,7:00p EST,,Box Score,@,New Orleans Hornets,W,OT,107,101,27,16,W 4,
44,Fri Mar 16 2012,7:30p EST,,Box Score,,Minnesota Timberwolves,W,,97,92,28,16,W 5,
45,Sun Mar 18 2012,6:30p EST,,Box Score,,Utah Jazz,L,,99,103,28,17,L 1,
46,Tue Mar 20 2012,7:00p EST,,Box Score,@,Houston Rockets,L,,104,107,28,18,L 2,
47,Wed Mar 21 2012,8:30p EST,,Box Score,@,Dallas Mavericks,W,,109,93,29,18,W 1,
48,Fri Mar 23 2012,7:30p EST,,Box Score,,Portland Trail Blazers,W,,103,96,30,18,W 2,
49,Sun Mar 25 2012,7:30p EST,,Box Score,,Memphis Grizzlies,L,,96,102,30,19,L 1,
50,Tue Mar 27 2012,7:30p EST,,Box Score,@,Golden State Warriors,W,,104,101,31,19,W 1,
51,Thu Mar 29 2012,7:30p EST,,Box Score,,Oklahoma City Thunder,L,,93,102,31,20,L 1,
52,Sat Mar 31 2012,12:30p EST,,Box Score,,New Orleans Hornets,W,,88,85,32,20,W 1,
53,Sun Apr 1 2012,6:30p EST,,Box Score,,Golden State Warriors,W,,120,112,33,20,W 2,
54,Tue Apr 3 2012,7:30p EST,,Box Score,,New Jersey Nets,W,,91,87,34,20,W 3,
55,Wed Apr 4 2012,7:30p EST,,Box Score,@,Los Angeles Clippers,W,,113,108,35,20,W 4,
56,Fri Apr 6 2012,7:30p EST,,Box Score,,Houston Rockets,L,,107,112,35,21,L 1,
57,Sat Apr 7 2012,7:00p EST,,Box Score,@,Phoenix Suns,L,,105,125,35,22,L 2,
58,Mon Apr 9 2012,7:00p EST,,Box Score,@,New Orleans Hornets,W,,93,91,36,22,W 1,
59,Wed Apr 11 2012,7:30p EST,,Box Score,@,San Antonio Spurs,W,,98,84,37,22,W 2,
60,Fri Apr 13 2012,7:30p EST,,Box Score,,Denver Nuggets,W,,103,97,38,22,W 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Sun Apr 15 2012,12:30p EST,,Box Score,,Dallas Mavericks,W,OT,112,108,39,22,W 4,
62,Tue Apr 17 2012,7:30p EST,,Box Score,,San Antonio Spurs,L,,91,112,39,23,L 1,
63,Wed Apr 18 2012,7:30p EST,,Box Score,@,Golden State Warriors,W,,99,87,40,23,W 1,
64,Fri Apr 20 2012,8:30p EST,,Box Score,@,San Antonio Spurs,L,,97,121,40,24,L 1,
65,Sun Apr 22 2012,12:30p EST,,Box Score,,Oklahoma City Thunder,W,2OT,114,106,41,24,W 1,
66,Thu Apr 26 2012,7:30p EST,,Box Score,@,Sacramento Kings,L,,96,113,41,25,L 1,
