G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Wed Feb 1 2012,7:00p EST,,Box Score,,Miami Heat,W,,105,97,10,11,W 3,
22,Fri Feb 3 2012,7:30p EST,,Box Score,@,Detroit Pistons,L,,80,88,10,12,L 1,
23,Sat Feb 4 2012,7:30p EST,,Box Score,,Chicago Bulls,L,,90,113,10,13,L 2,
24,Tue Feb 7 2012,7:00p EST,,Box Score,,Phoenix Suns,L,,105,107,10,14,L 3,
25,Wed Feb 8 2012,7:00p EST,,Box Score,@,Toronto Raptors,W,,105,99,11,14,W 1,
26,Fri Feb 10 2012,7:30p EST,,Box Score,@,Cleveland Cavaliers,W,OT,113,112,12,14,W 2,
27,Sat Feb 11 2012,8:00p EST,,Box Score,,Orlando Magic,L,,94,99,12,15,L 1,
28,Mon Feb 13 2012,7:00p EST,,Box Score,,Miami Heat,L,,96,114,12,16,L 2,
29,Wed Feb 15 2012,7:00p EST,,Box Score,,New Orleans Hornets,L,,89,92,12,17,L 3,
30,Fri Feb 17 2012,7:00p EST,,Box Score,@,Orlando Magic,L,,85,94,12,18,L 4,
31,Sun Feb 19 2012,7:00p EST,,Box Score,@,New Jersey Nets,W,,92,85,13,18,W 1,
32,Mon Feb 20 2012,7:00p EST,,Box Score,,Orlando Magic,L,,90,93,13,19,L 1,
33,Wed Feb 22 2012,7:00p EST,,Box Score,@,Chicago Bulls,L,,91,110,13,20,L 2,
34,Tue Feb 28 2012,7:00p EST,,Box Score,,Washington Wizards,W,,119,118,14,20,W 1,
35,Wed Feb 29 2012,7:30p EST,,Box Score,@,Boston Celtics,L,,96,102,14,21,L 1,
36,Fri Mar 2 2012,7:30p EST,,Box Score,@,Atlanta Hawks,L,,94,99,14,22,L 2,
37,Sat Mar 3 2012,7:00p EST,,Box Score,@,Orlando Magic,L,,98,114,14,23,L 3,
38,Mon Mar 5 2012,7:00p EST,,Box Score,,Philadelphia 76ers,W,,97,93,15,23,W 1,
39,Wed Mar 7 2012,7:00p EST,,Box Score,,Chicago Bulls,L,,104,106,15,24,L 1,
40,Fri Mar 9 2012,7:30p EST,,Box Score,,New York Knicks,W,,119,114,16,24,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Sun Mar 11 2012,6:00p EST,,Box Score,@,Toronto Raptors,W,,105,99,17,24,W 2,
42,Mon Mar 12 2012,7:30p EST,,Box Score,@,New Jersey Nets,W,,105,99,18,24,W 3,
43,Wed Mar 14 2012,7:00p EST,,Box Score,,Cleveland Cavaliers,W,,115,105,19,24,W 4,
44,Fri Mar 16 2012,7:30p EST,,Box Score,@,Golden State Warriors,W,,120,98,20,24,W 5,
45,Tue Mar 20 2012,7:00p EST,,Box Score,@,Portland Trail Blazers,W,,116,87,21,24,W 6,
46,Thu Mar 22 2012,7:00p EST,,Box Score,,Boston Celtics,L,,91,100,21,25,L 1,
47,Fri Mar 23 2012,7:00p EST,,Box Score,@,Charlotte Bobcats,W,,112,92,22,25,W 1,
48,Sat Mar 24 2012,7:30p EST,,Box Score,,Indiana Pacers,L,,104,125,22,26,L 1,
49,Mon Mar 26 2012,7:30p EST,,Box Score,@,New York Knicks,L,,80,89,22,27,L 2,
50,Tue Mar 27 2012,7:00p EST,,Box Score,,Atlanta Hawks,W,,108,101,23,27,W 1,
51,Fri Mar 30 2012,7:30p EST,,Box Score,@,Cleveland Cavaliers,W,,121,84,24,27,W 2,
52,Sat Mar 31 2012,7:30p EST,,Box Score,,Memphis Grizzlies,L,,95,99,24,28,L 1,
53,Mon Apr 2 2012,7:00p EST,,Box Score,@,Washington Wizards,W,,112,98,25,28,W 1,
54,Wed Apr 4 2012,7:00p EST,,Box Score,,Cleveland Cavaliers,W,,107,98,26,28,W 2,
55,Fri Apr 6 2012,7:30p EST,,Box Score,,Charlotte Bobcats,W,,95,90,27,28,W 3,
56,Sat Apr 7 2012,7:30p EST,,Box Score,,Portland Trail Blazers,W,,116,94,28,28,W 4,
57,Mon Apr 9 2012,7:00p EST,,Box Score,,Oklahoma City Thunder,L,,89,109,28,29,L 1,
58,Wed Apr 11 2012,7:00p EST,,Box Score,,New York Knicks,L,,107,111,28,30,L 2,
59,Fri Apr 13 2012,8:00p EST,,Box Score,@,Detroit Pistons,W,,113,97,29,30,W 1,
60,Sat Apr 14 2012,7:30p EST,,Box Score,,Indiana Pacers,L,,99,105,29,31,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Wed Apr 18 2012,7:00p EST,,Box Score,@,Washington Wizards,L,,112,121,29,32,L 2,
62,Thu Apr 19 2012,7:00p EST,,Box Score,@,Indiana Pacers,L,,109,118,29,33,L 3,
63,Sat Apr 21 2012,7:30p EST,,Box Score,,New Jersey Nets,W,,106,95,30,33,W 1,
64,Mon Apr 23 2012,7:00p EST,,Box Score,,Toronto Raptors,W,,92,86,31,33,W 2,
65,Wed Apr 25 2012,7:00p EST,,Box Score,,Philadelphia 76ers,L,,85,90,31,34,L 1,
66,Thu Apr 26 2012,8:00p EST,,Box Score,@,Boston Celtics,L,,74,87,31,35,L 2,
