G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
45,Fri Feb 1 2013,7:00p EST,,Box Score,@,Memphis Grizzlies,L,,76,85,11,34,L 3,
46,Sat Feb 2 2013,7:30p EST,,Box Score,@,San Antonio Spurs,L,,86,96,11,35,L 4,
47,Mon Feb 4 2013,7:00p EST,,Box Score,,Los Angeles Clippers,W,,98,90,12,35,W 1,
48,Wed Feb 6 2013,7:00p EST,,Box Score,,New York Knicks,W,,106,96,13,35,W 2,
49,Fri Feb 8 2013,7:00p EST,,Box Score,,Brooklyn Nets,W,,89,74,14,35,W 3,
50,Mon Feb 11 2013,7:00p EST,,Box Score,@,Milwaukee Bucks,W,,102,90,15,35,W 4,
51,Wed Feb 13 2013,7:30p EST,,Box Score,@,Detroit Pistons,L,,85,96,15,36,L 1,
52,Tue Feb 19 2013,7:00p EST,,Box Score,,Toronto Raptors,L,,88,96,15,37,L 2,
53,Fri Feb 22 2013,7:00p EST,,Box Score,,Denver Nuggets,W,,119,113,16,37,W 1,
54,Sat Feb 23 2013,7:00p EST,,Box Score,,Houston Rockets,W,,105,103,17,37,W 2,
55,Mon Feb 25 2013,7:00p EST,,Box Score,@,Toronto Raptors,W,,90,84,18,37,W 3,
56,Wed Feb 27 2013,7:00p EST,,Box Score,,Detroit Pistons,L,,95,96,18,38,L 1,
57,Fri Mar 1 2013,7:00p EST,,Box Score,,New York Knicks,L,,88,96,18,39,L 2,
58,Sun Mar 3 2013,6:00p EST,,Box Score,,Philadelphia 76ers,W,,90,87,19,39,W 1,
59,Wed Mar 6 2013,7:00p EST,,Box Score,@,Minnesota Timberwolves,L,,82,87,19,40,L 1,
60,Fri Mar 8 2013,7:30p EST,,Box Score,@,Brooklyn Nets,L,,78,95,19,41,L 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Sat Mar 9 2013,8:00p EST,,Box Score,,Charlotte Bobcats,W,,104,87,20,41,W 1,
62,Tue Mar 12 2013,7:00p EST,,Box Score,@,Cleveland Cavaliers,L,,90,95,20,42,L 1,
63,Wed Mar 13 2013,7:00p EST,,Box Score,,Milwaukee Bucks,W,,106,93,21,42,W 1,
64,Fri Mar 15 2013,7:00p EST,,Box Score,,New Orleans Hornets,W,,96,87,22,42,W 2,
65,Sat Mar 16 2013,7:00p EST,,Box Score,,Phoenix Suns,W,,127,105,23,42,W 3,
66,Mon Mar 18 2013,7:00p EST,,Box Score,@,Charlotte Bobcats,L,,114,119,23,43,L 1,
67,Wed Mar 20 2013,7:00p EST,,Box Score,@,Phoenix Suns,W,,88,79,24,43,W 1,
68,Fri Mar 22 2013,7:30p EST,,Box Score,@,Los Angeles Lakers,W,,103,100,25,43,W 2,
69,Sat Mar 23 2013,7:30p EST,,Box Score,@,Golden State Warriors,L,,92,101,25,44,L 1,
70,Mon Mar 25 2013,7:00p EST,,Box Score,,Memphis Grizzlies,W,,107,94,26,44,W 1,
71,Wed Mar 27 2013,7:00p EST,,Box Score,@,Oklahoma City Thunder,L,,80,103,26,45,L 1,
72,Fri Mar 29 2013,7:00p EST,,Box Score,@,Orlando Magic,L,,92,97,26,46,L 2,
73,Sun Mar 31 2013,6:00p EST,,Box Score,,Toronto Raptors,W,,109,92,27,46,W 1,
74,Tue Apr 2 2013,7:00p EST,,Box Score,,Chicago Bulls,W,,90,86,28,46,W 2,
75,Wed Apr 3 2013,7:00p EST,,Box Score,@,Toronto Raptors,L,,78,88,28,47,L 1,
76,Sat Apr 6 2013,7:00p EST,,Box Score,,Indiana Pacers,W,,104,85,29,47,W 1,
77,Sun Apr 7 2013,6:00p EST,,Box Score,@,Boston Celtics,L,,96,107,29,48,L 1,
78,Tue Apr 9 2013,7:30p EST,,Box Score,@,New York Knicks,L,,99,120,29,49,L 2,
79,Wed Apr 10 2013,7:00p EST,,Box Score,,Miami Heat,L,,98,103,29,50,L 3,
80,Fri Apr 12 2013,7:00p EST,,Box Score,,Philadelphia 76ers,L,,86,97,29,51,L 4,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 15 2013,7:30p EST,,Box Score,@,Brooklyn Nets,L,,101,106,29,52,L 5,
82,Wed Apr 17 2013,7:00p EST,,Box Score,@,Chicago Bulls,L,,92,95,29,53,L 6,
