240,.575,.543,.207,.329,22.2,75.6,51.9,56.1,8.3,10.2,12.2,100.0,112.6,107.4,240,.536,.494,.280,.390,24.4,77.8,48.1,50.0,10.4,7.7,11.9,100.0,107.4,112.6
240,.598,.558,.308,.359,24.4,76.7,46.5,43.2,11.0,10.0,10.0,100.0,119.2,104.9,240,.615,.596,.265,.309,23.3,75.6,53.5,43.2,2.2,5.6,23.7,100.0,104.9,119.2
240,.586,.520,.171,.382,23.7,79.4,50.0,69.4,9.9,3.8,13.6,100.0,114.0,100.8,240,.552,.540,.293,.253,20.6,76.3,50.0,58.3,5.5,6.3,16.9,100.0,100.8,114.0
240,.509,.472,.282,.211,20.0,67.5,43.8,80.0,10.9,10.2,15.3,100.0,95.9,105.6,240,.513,.506,.380,.165,32.5,80.0,56.3,55.9,8.5,7.8,14.2,100.0,105.6,95.9
240,.528,.493,.368,.250,28.9,72.2,50.0,65.6,10.7,10.2,16.8,100.0,105.5,109.0,240,.570,.470,.269,.463,27.8,71.1,50.0,53.6,11.8,4.2,14.8,100.0,109.0,105.5
240,.563,.513,.355,.382,29.3,80.5,54.9,67.6,8.3,5.9,10.1,100.0,118.8,105.8,240,.533,.486,.292,.361,19.5,70.7,45.1,64.5,8.3,6.1,10.7,100.0,105.8,118.8
240,.507,.480,.224,.263,20.5,79.5,51.8,47.1,6.7,3.2,15.9,100.0,96.1,104.0,240,.515,.449,.205,.359,20.5,79.5,48.2,62.5,12.3,6.8,9.1,100.0,104.0,96.1
240,.533,.472,.310,.338,26.2,80.6,51.3,46.7,6.4,8.3,9.9,100.0,111.4,105.0,240,.533,.486,.304,.261,19.4,73.8,48.7,73.3,5.1,10.2,11.5,100.0,105.0,111.4
240,.483,.428,.132,.263,23.8,73.5,46.1,54.8,11.1,7.8,8.6,100.0,101.5,112.7,240,.581,.500,.227,.424,26.5,76.2,53.9,70.0,5.0,6.1,15.2,100.0,112.7,101.5
240,.568,.532,.169,.221,38.2,65.6,51.5,60.0,13.1,3.6,14.2,100.0,113.9,124.6,240,.623,.593,.253,.280,34.4,61.8,48.5,58.5,9.5,1.6,15.1,100.0,124.6,113.9
240,.579,.543,.210,.272,7.1,78.0,42.2,52.5,14.2,9.4,13.4,100.0,106.2,80.9,240,.478,.387,.099,.408,22.0,92.9,57.8,53.8,6.1,1.6,23.0,100.0,80.9,106.2
240,.645,.581,.230,.324,26.7,79.4,54.7,60.0,10.5,6.7,12.4,100.0,127.0,113.0,240,.591,.563,.167,.319,20.6,73.3,45.3,55.3,8.2,1.8,12.7,100.0,113.0,127.0
240,.562,.525,.173,.198,29.4,74.5,56.5,55.0,3.3,4.5,14.6,100.0,110.1,96.8,240,.455,.419,.221,.256,25.5,70.6,43.5,60.6,8.9,11.9,9.5,100.0,96.8,110.1
240,.612,.534,.315,.397,29.7,72.7,50.0,60.6,11.4,3.4,14.9,100.0,119.4,114.9,240,.596,.553,.227,.293,27.3,70.3,50.0,63.2,10.2,12.0,15.9,100.0,114.9,119.4
240,.516,.494,.203,.127,21.6,72.7,45.7,42.9,7.3,4.3,10.7,100.0,104.6,122.8,240,.631,.594,.333,.362,27.3,78.4,54.3,67.6,6.1,11.1,13.0,100.0,122.8,104.6
240,.588,.507,.260,.479,45.9,74.4,60.5,60.6,10.9,10.2,12.8,100.0,125.8,110.1,240,.543,.519,.244,.167,25.6,54.1,39.5,54.1,7.3,5.6,13.4,100.0,110.1,125.8
240,.648,.596,.274,.274,20.0,81.4,56.2,55.3,5.8,5.1,12.8,100.0,122.3,100.4,240,.512,.473,.192,.370,18.6,80.0,43.8,60.6,2.3,7.5,12.4,100.0,100.4,122.3
240,.593,.561,.244,.183,35.9,72.3,55.8,72.5,9.1,14.3,14.5,100.0,120.0,101.7,240,.488,.451,.146,.256,27.7,64.1,44.2,47.1,9.1,6.5,11.6,100.0,101.7,120.0
240,.438,.367,.177,.418,26.5,70.7,46.7,60.7,11.4,7.4,9.7,100.0,93.1,106.7,240,.550,.514,.229,.500,29.3,73.5,53.3,42.4,4.5,7.7,15.8,100.0,106.7,93.1
240,.603,.560,.427,.213,21.2,77.5,52.1,69.4,3.6,5.7,9.9,100.0,118.5,108.9,240,.520,.455,.312,.312,22.5,78.8,47.9,77.4,4.8,4.7,10.3,100.0,108.9,118.5
240,.578,.500,.323,.613,11.8,79.4,45.6,57.7,9.2,15.1,16.0,100.0,105.0,96.9,240,.543,.507,.232,.275,20.6,88.2,54.4,36.4,8.1,16.7,18.0,100.0,96.9,105.0
240,.511,.475,.210,.198,33.3,75.6,55.2,48.6,9.3,14.8,14.6,100.0,105.2,97.0,240,.479,.444,.325,.188,24.4,66.7,44.8,54.8,9.3,6.3,12.2,100.0,97.0,105.2
240,.542,.487,.215,.354,20.9,79.4,46.8,41.7,12.8,8.2,6.2,100.0,115.0,104.5,240,.581,.536,.300,.243,20.6,79.1,53.2,63.6,2.3,3.2,18.0,100.0,104.5,115.0
240,.502,.474,.364,.286,31.7,69.4,49.4,68.8,11.7,10.0,14.8,100.0,102.0,117.2,240,.561,.480,.200,.427,30.6,68.3,50.6,51.5,8.2,12.2,11.0,100.0,117.2,102.0
240,.385,.357,.190,.119,25.0,72.7,47.8,39.3,6.1,8.7,10.2,100.0,82.9,107.3,240,.526,.493,.378,.297,27.3,75.0,52.2,63.3,8.5,7.4,11.6,100.0,107.3,82.9
