G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Wed Oct 28 2009,7:00p EST,,Box Score,,Cleveland Cavaliers,W,,101,91,1,0,W 1,
2,Fri Oct 30 2009,7:00p EST,,Box Score,@,Memphis Grizzlies,L,,107,115,1,1,L 1,
3,Sun Nov 1 2009,1:00p EST,,Box Score,,Orlando Magic,L,,116,125,1,2,L 2,
4,Wed Nov 4 2009,7:00p EST,,Box Score,,Detroit Pistons,W,,110,99,2,2,W 1,
5,Fri Nov 6 2009,7:00p EST,,Box Score,@,New Orleans Hornets,W,,107,90,3,2,W 2,
6,Sat Nov 7 2009,7:30p EST,,Box Score,@,Dallas Mavericks,L,,101,129,3,3,L 1,
7,Mon Nov 9 2009,7:30p EST,,Box Score,@,San Antonio Spurs,L,,124,131,3,4,L 2,
8,Wed Nov 11 2009,7:00p EST,,Box Score,,Chicago Bulls,W,,99,89,4,4,W 1,
9,Fri Nov 13 2009,7:30p EST,,Box Score,@,Los Angeles Clippers,W,,104,89,5,4,W 2,
10,Sun Nov 15 2009,6:00p EST,,Box Score,@,Phoenix Suns,L,,100,101,5,5,L 1,
11,Tue Nov 17 2009,7:00p EST,,Box Score,@,Denver Nuggets,L,,112,130,5,6,L 2,
12,Wed Nov 18 2009,7:00p EST,,Box Score,@,Utah Jazz,L,,91,104,5,7,L 3,
13,Fri Nov 20 2009,7:00p EST,,Box Score,,Miami Heat,W,,120,113,6,7,W 1,
14,Sun Nov 22 2009,12:30p EST,,Box Score,,Orlando Magic,L,,96,104,6,8,L 1,
15,Tue Nov 24 2009,7:00p EST,,Box Score,,Indiana Pacers,W,,123,112,7,8,W 1,
16,Wed Nov 25 2009,7:00p EST,,Box Score,@,Charlotte Bobcats,L,,81,116,7,9,L 1,
17,Fri Nov 27 2009,7:30p EST,,Box Score,@,Boston Celtics,L,,103,116,7,10,L 2,
18,Sun Nov 29 2009,1:00p EST,,Box Score,,Phoenix Suns,L,,94,113,7,11,L 3,
19,Tue Dec 1 2009,7:00p EST,,Box Score,,Washington Wizards,L,,102,106,7,12,L 4,
20,Wed Dec 2 2009,7:00p EST,,Box Score,@,Atlanta Hawks,L,,115,146,7,13,L 5,
