G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Sun Dec 25 2011,7:00p EST,,Box Score,,Orlando Magic,W,,97,89,1,0,W 1,
2,Mon Dec 26 2011,7:00p EST,,Box Score,@,Minnesota Timberwolves,W,,104,100,2,0,W 2,
3,Wed Dec 28 2011,7:00p EST,,Box Score,@,Memphis Grizzlies,W,,98,95,3,0,W 3,
4,Thu Dec 29 2011,7:00p EST,,Box Score,,Dallas Mavericks,W,,104,102,4,0,W 4,
5,Sat Dec 31 2011,7:00p EST,,Box Score,,Phoenix Suns,W,,107,97,5,0,W 5,
6,Mon Jan 2 2012,7:30p EST,,Box Score,@,Dallas Mavericks,L,,87,100,5,1,L 1,
7,Tue Jan 3 2012,7:00p EST,,Box Score,,Portland Trail Blazers,L,,93,103,5,2,L 2,
8,Fri Jan 6 2012,7:00p EST,,Box Score,,Houston Rockets,W,,109,94,6,2,W 1,
9,Sat Jan 7 2012,7:00p EST,,Box Score,@,Houston Rockets,W,,98,95,7,2,W 2,
10,Sun Jan 8 2012,6:00p EST,,Box Score,,San Antonio Spurs,W,,108,96,8,2,W 3,
11,Tue Jan 10 2012,7:00p EST,,Box Score,@,Memphis Grizzlies,W,,100,95,9,2,W 4,
12,Wed Jan 11 2012,7:00p EST,,Box Score,@,New Orleans Hornets,W,,95,85,10,2,W 5,
13,Sat Jan 14 2012,7:00p EST,,Box Score,,New York Knicks,W,,104,92,11,2,W 6,
14,Mon Jan 16 2012,8:00p EST,,Box Score,@,Boston Celtics,W,,97,88,12,2,W 7,
15,Wed Jan 18 2012,7:00p EST,,Box Score,@,Washington Wizards,L,,102,105,12,3,L 1,
16,Sat Jan 21 2012,8:00p EST,,Box Score,@,New Jersey Nets,W,,84,74,13,3,W 1,
17,Mon Jan 23 2012,7:00p EST,,Box Score,,Detroit Pistons,W,,99,79,14,3,W 2,
18,Wed Jan 25 2012,7:00p EST,,Box Score,,New Orleans Hornets,W,,101,91,15,3,W 3,
19,Fri Jan 27 2012,7:30p EST,,Box Score,@,Golden State Warriors,W,,120,109,16,3,W 4,
20,Mon Jan 30 2012,7:30p EST,,Box Score,@,Los Angeles Clippers,L,,100,112,16,4,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Wed Feb 1 2012,7:00p EST,,Box Score,@,Dallas Mavericks,W,,95,86,17,4,W 1,
22,Fri Feb 3 2012,7:00p EST,,Box Score,,Memphis Grizzlies,W,,101,94,18,4,W 2,
23,Sat Feb 4 2012,7:30p EST,,Box Score,@,San Antonio Spurs,L,,96,107,18,5,L 1,
24,Mon Feb 6 2012,7:00p EST,,Box Score,@,Portland Trail Blazers,W,OT,111,107,19,5,W 1,
25,Tue Feb 7 2012,7:30p EST,,Box Score,@,Golden State Warriors,W,,119,116,20,5,W 2,
26,Thu Feb 9 2012,7:30p EST,,Box Score,@,Sacramento Kings,L,,101,106,20,6,L 1,
27,Fri Feb 10 2012,8:30p EST,,Box Score,@,Utah Jazz,W,,101,87,21,6,W 1,
28,Tue Feb 14 2012,7:00p EST,,Box Score,,Utah Jazz,W,,111,85,22,6,W 2,
29,Wed Feb 15 2012,7:00p EST,,Box Score,@,Houston Rockets,L,,95,96,22,7,L 1,
30,Fri Feb 17 2012,7:00p EST,,Box Score,,Golden State Warriors,W,,110,87,23,7,W 1,
31,Sun Feb 19 2012,7:00p EST,,Box Score,,Denver Nuggets,W,OT,124,118,24,7,W 2,
32,Mon Feb 20 2012,7:00p EST,,Box Score,,New Orleans Hornets,W,,101,93,25,7,W 3,
33,Wed Feb 22 2012,6:00p EST,,Box Score,,Boston Celtics,W,,119,104,26,7,W 4,
34,Thu Feb 23 2012,8:30p EST,,Box Score,,Los Angeles Lakers,W,,100,85,27,7,W 5,
35,Wed Feb 29 2012,7:00p EST,,Box Score,@,Philadelphia 76ers,W,,92,88,28,7,W 6,
36,Thu Mar 1 2012,8:00p EST,,Box Score,@,Orlando Magic,W,,105,102,29,7,W 7,
37,Sat Mar 3 2012,7:00p EST,,Box Score,@,Atlanta Hawks,L,,90,97,29,8,L 1,
38,Mon Mar 5 2012,7:00p EST,,Box Score,,Dallas Mavericks,W,,95,91,30,8,W 1,
39,Wed Mar 7 2012,7:00p EST,,Box Score,,Phoenix Suns,W,,115,104,31,8,W 2,
40,Fri Mar 9 2012,7:00p EST,,Box Score,,Cleveland Cavaliers,L,,90,96,31,9,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Sat Mar 10 2012,7:00p EST,,Box Score,,Charlotte Bobcats,W,,122,95,32,9,W 1,
42,Tue Mar 13 2012,7:00p EST,,Box Score,,Houston Rockets,L,,103,104,32,10,L 1,
43,Thu Mar 15 2012,7:00p EST,,Box Score,@,Denver Nuggets,W,,103,90,33,10,W 1,
44,Fri Mar 16 2012,8:30p EST,,Box Score,,San Antonio Spurs,L,,105,114,33,11,L 1,
45,Sun Mar 18 2012,8:30p EST,,Box Score,,Portland Trail Blazers,W,,111,95,34,11,W 1,
46,Tue Mar 20 2012,7:00p EST,,Box Score,@,Utah Jazz,L,,90,97,34,12,L 1,
47,Wed Mar 21 2012,7:00p EST,,Box Score,,Los Angeles Clippers,W,,114,91,35,12,W 1,
48,Fri Mar 23 2012,7:00p EST,,Box Score,,Minnesota Timberwolves,W,2OT,149,140,36,12,W 2,
49,Sun Mar 25 2012,7:00p EST,,Box Score,,Miami Heat,W,,103,87,37,12,W 3,
50,Tue Mar 27 2012,7:00p EST,,Box Score,@,Portland Trail Blazers,W,,109,95,38,12,W 4,
51,Thu Mar 29 2012,7:30p EST,,Box Score,@,Los Angeles Lakers,W,,102,93,39,12,W 5,
52,Sun Apr 1 2012,12:00p EST,,Box Score,,Chicago Bulls,W,,92,78,40,12,W 6,
53,Mon Apr 2 2012,7:00p EST,,Box Score,,Memphis Grizzlies,L,,88,94,40,13,L 1,
54,Wed Apr 4 2012,8:00p EST,,Box Score,@,Miami Heat,L,,93,98,40,14,L 2,
55,Fri Apr 6 2012,7:00p EST,,Box Score,@,Indiana Pacers,L,,98,103,40,15,L 3,
56,Sun Apr 8 2012,6:00p EST,,Box Score,,Toronto Raptors,W,,91,75,41,15,W 1,
57,Mon Apr 9 2012,7:00p EST,,Box Score,@,Milwaukee Bucks,W,,109,89,42,15,W 2,
58,Wed Apr 11 2012,7:00p EST,,Box Score,,Los Angeles Clippers,L,,98,100,42,16,L 1,
59,Fri Apr 13 2012,7:00p EST,,Box Score,,Sacramento Kings,W,,115,89,43,16,W 1,
60,Sat Apr 14 2012,7:00p EST,,Box Score,@,Minnesota Timberwolves,W,,115,110,44,16,W 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Mon Apr 16 2012,7:30p EST,,Box Score,@,Los Angeles Clippers,L,,77,92,44,17,L 1,
62,Wed Apr 18 2012,7:00p EST,,Box Score,@,Phoenix Suns,W,,109,97,45,17,W 1,
63,Fri Apr 20 2012,7:00p EST,,Box Score,@,Sacramento Kings,W,,103,92,46,17,W 2,
64,Sun Apr 22 2012,12:30p EST,,Box Score,@,Los Angeles Lakers,L,2OT,106,114,46,18,L 1,
65,Tue Apr 24 2012,7:00p EST,,Box Score,,Sacramento Kings,W,,118,110,47,18,W 1,
66,Wed Apr 25 2012,7:00p EST,,Box Score,,Denver Nuggets,L,,101,106,47,19,L 1,
