G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
35,Sun Mar 4 2012,6:00p EST,,Box Score,,New Jersey Nets,L,,101,104,4,31,L 5,
36,Tue Mar 6 2012,7:00p EST,,Box Score,,Orlando Magic,W,,100,84,5,31,W 1,
37,Wed Mar 7 2012,7:00p EST,,Box Score,,Utah Jazz,L,,93,99,5,32,L 1,
38,Fri Mar 9 2012,7:00p EST,,Box Score,,New Jersey Nets,L,,74,83,5,33,L 2,
39,Sat Mar 10 2012,7:00p EST,,Box Score,@,Oklahoma City Thunder,L,,95,122,5,34,L 3,
40,Mon Mar 12 2012,7:00p EST,,Box Score,@,New Orleans Hornets,W,,73,71,6,34,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Wed Mar 14 2012,7:00p EST,,Box Score,@,Houston Rockets,L,,87,107,6,35,L 1,
42,Thu Mar 15 2012,7:30p EST,,Box Score,@,Dallas Mavericks,L,,96,101,6,36,L 2,
43,Sat Mar 17 2012,7:00p EST,,Box Score,,Toronto Raptors,W,,107,103,7,36,W 1,
44,Mon Mar 19 2012,7:00p EST,,Box Score,,Philadelphia 76ers,L,,80,105,7,37,L 1,
45,Fri Mar 23 2012,7:00p EST,,Box Score,,Milwaukee Bucks,L,,92,112,7,38,L 2,
46,Sat Mar 24 2012,7:30p EST,,Box Score,@,New Jersey Nets,L,,89,102,7,39,L 3,
47,Mon Mar 26 2012,7:00p EST,,Box Score,,Boston Celtics,L,,95,102,7,40,L 4,
48,Wed Mar 28 2012,7:00p EST,,Box Score,,Minnesota Timberwolves,L,,83,88,7,41,L 5,
49,Fri Mar 30 2012,7:00p EST,,Box Score,,Denver Nuggets,L,,88,99,7,42,L 6,
50,Sat Mar 31 2012,7:30p EST,,Box Score,@,Detroit Pistons,L,OT,107,110,7,43,L 7,
51,Tue Apr 3 2012,7:00p EST,,Box Score,@,Toronto Raptors,L,,87,92,7,44,L 8,
52,Wed Apr 4 2012,7:30p EST,,Box Score,@,Atlanta Hawks,L,,93,120,7,45,L 9,
53,Fri Apr 6 2012,7:30p EST,,Box Score,@,Milwaukee Bucks,L,,90,95,7,46,L 10,
54,Sat Apr 7 2012,8:00p EST,,Box Score,,Atlanta Hawks,L,,96,116,7,47,L 11,
55,Mon Apr 9 2012,7:00p EST,,Box Score,,Washington Wizards,L,,85,113,7,48,L 12,
56,Tue Apr 10 2012,7:00p EST,,Box Score,@,Cleveland Cavaliers,L,,90,103,7,49,L 13,
57,Thu Apr 12 2012,7:00p EST,,Box Score,,Detroit Pistons,L,,85,109,7,50,L 14,
58,Fri Apr 13 2012,7:30p EST,,Box Score,@,Miami Heat,L,,82,105,7,51,L 15,
59,Sun Apr 15 2012,6:00p EST,,Box Score,,Boston Celtics,L,,82,94,7,52,L 16,
60,Mon Apr 16 2012,7:00p EST,,Box Score,,New Orleans Hornets,L,,67,75,7,53,L 17,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Wed Apr 18 2012,7:00p EST,,Box Score,,Chicago Bulls,L,,68,100,7,54,L 18,
62,Fri Apr 20 2012,7:00p EST,,Box Score,,Memphis Grizzlies,L,,80,85,7,55,L 19,
63,Sun Apr 22 2012,6:00p EST,,Box Score,,Sacramento Kings,L,,88,114,7,56,L 20,
64,Mon Apr 23 2012,7:00p EST,,Box Score,@,Washington Wizards,L,,73,101,7,57,L 21,
65,Wed Apr 25 2012,7:00p EST,,Box Score,@,Orlando Magic,L,,95,102,7,58,L 22,
66,Thu Apr 26 2012,8:00p EST,,Box Score,,New York Knicks,L,,84,104,7,59,L 23,
