G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Mon Dec 26 2011,7:00p EST,,Box Score,,Oklahoma City Thunder,L,,100,104,0,1,L 1,
2,Tue Dec 27 2011,7:30p EST,,Box Score,@,Milwaukee Bucks,L,,95,98,0,2,L 2,
3,Fri Dec 30 2011,7:00p EST,,Box Score,,Miami Heat,L,,101,103,0,3,L 3,
4,Sun Jan 1 2012,6:00p EST,,Box Score,,Dallas Mavericks,W,,99,82,1,3,W 1,
5,Mon Jan 2 2012,7:00p EST,,Box Score,,San Antonio Spurs,W,,106,96,2,3,W 2,
6,Wed Jan 4 2012,7:00p EST,,Box Score,,Memphis Grizzlies,L,,86,90,2,4,L 1,
7,Fri Jan 6 2012,7:00p EST,,Box Score,,Cleveland Cavaliers,L,,87,98,2,5,L 2,
8,Sun Jan 8 2012,1:00p EST,,Box Score,@,Washington Wizards,W,,93,72,3,5,W 1,
9,Mon Jan 9 2012,7:00p EST,,Box Score,@,Toronto Raptors,L,,87,97,3,6,L 1,
10,Tue Jan 10 2012,7:00p EST,,Box Score,,Chicago Bulls,L,,100,111,3,7,L 2,
11,Fri Jan 13 2012,7:00p EST,,Box Score,@,New Orleans Hornets,W,,87,80,4,7,W 1,
12,Sat Jan 14 2012,7:00p EST,,Box Score,@,Atlanta Hawks,L,,91,93,4,8,L 1,
13,Mon Jan 16 2012,7:00p EST,,Box Score,,Sacramento Kings,W,,99,86,5,8,W 1,
14,Wed Jan 18 2012,7:00p EST,,Box Score,,Detroit Pistons,W,,93,85,6,8,W 2,
15,Fri Jan 20 2012,7:30p EST,,Box Score,@,Los Angeles Clippers,W,,101,98,7,8,W 3,
16,Sat Jan 21 2012,7:00p EST,,Box Score,@,Utah Jazz,L,,98,108,7,9,L 1,
17,Mon Jan 23 2012,7:00p EST,,Box Score,,Houston Rockets,L,,92,107,7,10,L 2,
18,Wed Jan 25 2012,7:30p EST,,Box Score,@,Dallas Mavericks,W,,105,90,8,10,W 1,
19,Fri Jan 27 2012,7:00p EST,,Box Score,,San Antonio Spurs,W,,87,79,9,10,W 2,
20,Sun Jan 29 2012,6:00p EST,,Box Score,,Los Angeles Lakers,L,,101,106,9,11,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Mon Jan 30 2012,7:00p EST,,Box Score,@,Houston Rockets,W,,120,108,10,11,W 1,
22,Wed Feb 1 2012,7:00p EST,,Box Score,,Indiana Pacers,L,,99,109,10,12,L 1,
23,Fri Feb 3 2012,7:30p EST,,Box Score,@,New Jersey Nets,W,,108,105,11,12,W 1,
24,Sat Feb 4 2012,7:00p EST,,Box Score,,Houston Rockets,W,,100,91,12,12,W 2,
25,Tue Feb 7 2012,7:00p EST,,Box Score,,Sacramento Kings,W,,86,84,13,12,W 3,
26,Wed Feb 8 2012,7:00p EST,,Box Score,@,Memphis Grizzlies,L,,80,85,13,13,L 1,
27,Fri Feb 10 2012,7:00p EST,,Box Score,,Dallas Mavericks,L,,97,104,13,14,L 2,
28,Sat Feb 11 2012,7:00p EST,,Box Score,,New York Knicks,L,,98,100,13,15,L 3,
29,Mon Feb 13 2012,7:00p EST,,Box Score,@,Orlando Magic,L,,89,102,13,16,L 4,
30,Wed Feb 15 2012,7:00p EST,,Box Score,,Charlotte Bobcats,W,,102,90,14,16,W 1,
31,Fri Feb 17 2012,7:00p EST,,Box Score,@,Houston Rockets,W,,111,98,15,16,W 2,
32,Sun Feb 19 2012,6:00p EST,,Box Score,,Philadelphia 76ers,W,,92,91,16,16,W 3,
33,Mon Feb 20 2012,7:00p EST,,Box Score,@,Denver Nuggets,L,OT,101,103,16,17,L 1,
34,Wed Feb 22 2012,7:00p EST,,Box Score,,Utah Jazz,W,,100,98,17,17,W 1,
35,Tue Feb 28 2012,7:30p EST,,Box Score,@,Los Angeles Clippers,W,,109,97,18,17,W 2,
36,Wed Feb 29 2012,7:30p EST,,Box Score,@,Los Angeles Lakers,L,,85,104,18,18,L 1,
37,Thu Mar 1 2012,7:00p EST,,Box Score,@,Phoenix Suns,L,,95,104,18,19,L 2,
38,Sat Mar 3 2012,7:00p EST,,Box Score,@,Portland Trail Blazers,W,,122,110,19,19,W 1,
39,Mon Mar 5 2012,7:00p EST,,Box Score,,Los Angeles Clippers,W,,95,94,20,19,W 2,
40,Wed Mar 7 2012,7:00p EST,,Box Score,,Portland Trail Blazers,W,,106,94,21,19,W 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Fri Mar 9 2012,7:00p EST,,Box Score,,Los Angeles Lakers,L,,102,105,21,20,L 1,
42,Sat Mar 10 2012,7:00p EST,,Box Score,,New Orleans Hornets,L,,89,95,21,21,L 2,
43,Mon Mar 12 2012,7:00p EST,,Box Score,@,Phoenix Suns,W,,127,124,22,21,W 1,
44,Thu Mar 15 2012,7:00p EST,,Box Score,@,Utah Jazz,L,OT,105,111,22,22,L 1,
45,Fri Mar 16 2012,7:30p EST,,Box Score,@,Los Angeles Lakers,L,,92,97,22,23,L 2,
