G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Sun Dec 25 2011,1:30p EST,,Box Score,@,Dallas Mavericks,W,,105,94,1,0,W 1,
2,Tue Dec 27 2011,8:00p EST,,Box Score,,Boston Celtics,W,,115,107,2,0,W 2,
3,Wed Dec 28 2011,7:00p EST,,Box Score,@,Charlotte Bobcats,W,,96,95,3,0,W 3,
4,Fri Dec 30 2011,7:00p EST,,Box Score,@,Minnesota Timberwolves,W,,103,101,4,0,W 4,
5,Sun Jan 1 2012,6:00p EST,,Box Score,,Charlotte Bobcats,W,,129,90,5,0,W 5,
6,Mon Jan 2 2012,7:30p EST,,Box Score,,Atlanta Hawks,L,,92,100,5,1,L 1,
7,Wed Jan 4 2012,7:30p EST,,Box Score,,Indiana Pacers,W,,118,83,6,1,W 1,
8,Thu Jan 5 2012,8:00p EST,,Box Score,@,Atlanta Hawks,W,3OT,116,109,7,1,W 2,
9,Sat Jan 7 2012,7:30p EST,,Box Score,@,New Jersey Nets,W,,101,90,8,1,W 3,
10,Tue Jan 10 2012,7:30p EST,,Box Score,@,Golden State Warriors,L,OT,106,111,8,2,L 1,
11,Wed Jan 11 2012,7:30p EST,,Box Score,@,Los Angeles Clippers,L,OT,89,95,8,3,L 2,
12,Fri Jan 13 2012,8:30p EST,,Box Score,@,Denver Nuggets,L,,104,117,8,4,L 3,
13,Tue Jan 17 2012,7:30p EST,,Box Score,,San Antonio Spurs,W,,120,98,9,4,W 1,
14,Thu Jan 19 2012,8:00p EST,,Box Score,,Los Angeles Lakers,W,,98,87,10,4,W 2,
15,Sat Jan 21 2012,7:30p EST,,Box Score,,Philadelphia 76ers,W,,113,92,11,4,W 3,
16,Sun Jan 22 2012,6:00p EST,,Box Score,,Milwaukee Bucks,L,,82,91,11,5,L 1,
17,Tue Jan 24 2012,7:30p EST,,Box Score,,Cleveland Cavaliers,W,,92,85,12,5,W 1,
18,Wed Jan 25 2012,7:30p EST,,Box Score,@,Detroit Pistons,W,,101,98,13,5,W 2,
19,Fri Jan 27 2012,8:00p EST,,Box Score,,New York Knicks,W,,99,89,14,5,W 3,
20,Sun Jan 29 2012,3:30p EST,,Box Score,,Chicago Bulls,W,,97,93,15,5,W 4,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Mon Jan 30 2012,7:30p EST,,Box Score,,New Orleans Hornets,W,,109,95,16,5,W 5,
22,Wed Feb 1 2012,7:00p EST,,Box Score,@,Milwaukee Bucks,L,,97,105,16,6,L 1,
23,Fri Feb 3 2012,7:00p EST,,Box Score,@,Philadelphia 76ers,W,,99,79,17,6,W 1,
24,Sun Feb 5 2012,1:00p EST,,Box Score,,Toronto Raptors,W,,95,89,18,6,W 2,
25,Tue Feb 7 2012,7:30p EST,,Box Score,,Cleveland Cavaliers,W,,107,91,19,6,W 3,
26,Wed Feb 8 2012,7:00p EST,,Box Score,@,Orlando Magic,L,,89,102,19,7,L 1,
27,Fri Feb 10 2012,7:00p EST,,Box Score,@,Washington Wizards,W,,106,89,20,7,W 1,
28,Sun Feb 12 2012,7:00p EST,,Box Score,@,Atlanta Hawks,W,,107,87,21,7,W 2,
29,Mon Feb 13 2012,7:00p EST,,Box Score,@,Milwaukee Bucks,W,,114,96,22,7,W 3,
30,Tue Feb 14 2012,7:00p EST,,Box Score,@,Indiana Pacers,W,,105,90,23,7,W 4,
31,Fri Feb 17 2012,7:30p EST,,Box Score,@,Cleveland Cavaliers,W,,111,87,24,7,W 5,
32,Sun Feb 19 2012,3:30p EST,,Box Score,,Orlando Magic,W,,90,78,25,7,W 6,
33,Tue Feb 21 2012,7:30p EST,,Box Score,,Sacramento Kings,W,,120,108,26,7,W 7,
34,Thu Feb 23 2012,7:00p EST,,Box Score,,New York Knicks,W,,102,88,27,7,W 8,
35,Thu Mar 1 2012,7:30p EST,,Box Score,@,Portland Trail Blazers,W,,107,93,28,7,W 9,
36,Fri Mar 2 2012,7:00p EST,,Box Score,@,Utah Jazz,L,,98,99,28,8,L 1,
37,Sun Mar 4 2012,12:30p EST,,Box Score,@,Los Angeles Lakers,L,,83,93,28,9,L 2,
38,Tue Mar 6 2012,7:30p EST,,Box Score,,New Jersey Nets,W,,108,78,29,9,W 1,
39,Wed Mar 7 2012,7:30p EST,,Box Score,,Atlanta Hawks,W,,89,86,30,9,W 2,
40,Sat Mar 10 2012,7:30p EST,,Box Score,,Indiana Pacers,W,OT,93,91,31,9,W 3,
