G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
34,Mon Jan 5 2015,8:00p EST,,Box Score,@,Chicago Bulls,L,,105,114,23,11,L 1,
35,Wed Jan 7 2015,7:00p EST,,Box Score,@,Cleveland Cavaliers,W,,105,93,24,11,W 1,
36,Thu Jan 8 2015,8:00p EST,,Box Score,@,New York Knicks,W,,120,96,25,11,W 2,
37,Sat Jan 10 2015,8:00p EST,,Box Score,,Utah Jazz,W,,97,82,26,11,W 3,
38,Mon Jan 12 2015,7:30p EST,,Box Score,@,Brooklyn Nets,W,,113,99,27,11,W 4,
39,Wed Jan 14 2015,7:00p EST,,Box Score,@,Orlando Magic,L,,113,120,27,12,L 1,
40,Thu Jan 15 2015,8:00p EST,,Box Score,,Oklahoma City Thunder,W,,112,101,28,12,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Sat Jan 17 2015,8:00p EST,,Box Score,,Golden State Warriors,L,,106,131,28,13,L 1,
42,Mon Jan 19 2015,5:30p EST,,Box Score,,Indiana Pacers,W,,110,98,29,13,W 1,
43,Wed Jan 21 2015,10:30p EST,,Box Score,@,Golden State Warriors,L,,113,126,29,14,L 1,
44,Fri Jan 23 2015,9:00p EST,,Box Score,@,Phoenix Suns,W,,113,111,30,14,W 1,
45,Sun Jan 25 2015,9:30p EST,,Box Score,@,Los Angeles Lakers,W,,99,87,31,14,W 2,
46,Wed Jan 28 2015,8:00p EST,,Box Score,,Dallas Mavericks,W,,99,94,32,14,W 3,
47,Fri Jan 30 2015,7:30p EST,,Box Score,@,Boston Celtics,W,,93,87,33,14,W 4,
48,Sat Jan 31 2015,7:30p EST,,Box Score,@,Detroit Pistons,L,,101,114,33,15,L 1,
49,Wed Feb 4 2015,8:00p EST,,Box Score,,Chicago Bulls,W,,101,90,34,15,W 1,
50,Fri Feb 6 2015,8:00p EST,,Box Score,,Milwaukee Bucks,W,,117,111,35,15,W 2,
51,Sun Feb 8 2015,7:00p EST,,Box Score,,Portland Trail Blazers,L,,98,109,35,16,L 1,
52,Tue Feb 10 2015,8:00p EST,,Box Score,@,Phoenix Suns,W,,127,118,36,16,W 1,
53,Wed Feb 11 2015,10:30p EST,,Box Score,@,Los Angeles Clippers,L,,95,110,36,17,L 1,
54,Fri Feb 20 2015,8:30p EST,,Box Score,@,Dallas Mavericks,L,,100,111,36,18,L 2,
55,Sat Feb 21 2015,8:00p EST,,Box Score,,Toronto Raptors,W,,98,76,37,18,W 1,
56,Mon Feb 23 2015,8:00p EST,,Box Score,,Minnesota Timberwolves,W,,113,102,38,18,W 2,
57,Wed Feb 25 2015,8:00p EST,ESPN,Box Score,,Los Angeles Clippers,W,,110,105,39,18,W 3,
58,Fri Feb 27 2015,8:00p EST,,Box Score,,Brooklyn Nets,W,,102,98,40,18,W 4,
59,Sun Mar 1 2015,3:30p EST,NBATV,Box Score,,Cleveland Cavaliers,W,OT,105,103,41,18,W 5,
60,Tue Mar 3 2015,7:30p EST,,Box Score,@,Atlanta Hawks,L,,96,104,41,19,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Wed Mar 4 2015,8:00p EST,,Box Score,,Memphis Grizzlies,L,,100,102,41,20,L 2,
62,Fri Mar 6 2015,8:00p EST,,Box Score,,Detroit Pistons,W,,103,93,42,20,W 1,
63,Sat Mar 7 2015,9:00p EST,,Box Score,@,Denver Nuggets,W,,114,100,43,20,W 2,
64,Wed Mar 11 2015,10:30p EST,ESPN,Box Score,@,Portland Trail Blazers,L,,100,105,43,21,L 1,
65,Thu Mar 12 2015,9:00p EST,,Box Score,@,Utah Jazz,L,,91,109,43,22,L 2,
66,Sun Mar 15 2015,3:30p EST,ABC,Box Score,@,Los Angeles Clippers,W,,100,98,44,22,W 1,
67,Tue Mar 17 2015,8:00p EST,,Box Score,,Orlando Magic,W,,107,94,45,22,W 2,
68,Thu Mar 19 2015,8:00p EST,,Box Score,,Denver Nuggets,W,,118,108,46,22,W 3,
69,Sat Mar 21 2015,8:00p EST,,Box Score,,Phoenix Suns,L,,102,117,46,23,L 1,
70,Mon Mar 23 2015,7:00p EST,,Box Score,@,Indiana Pacers,W,,110,100,47,23,W 1,
71,Wed Mar 25 2015,8:00p EST,,Box Score,@,New Orleans Pelicans,W,,95,93,48,23,W 2,
72,Fri Mar 27 2015,8:00p EST,,Box Score,,Minnesota Timberwolves,W,,120,110,49,23,W 3,
73,Sun Mar 29 2015,12:30p EST,,Box Score,@,Washington Wizards,W,,99,91,50,23,W 4,
74,Mon Mar 30 2015,7:30p EST,NBATV,Box Score,@,Toronto Raptors,L,,96,99,50,24,L 1,
75,Wed Apr 1 2015,8:00p EST,,Box Score,,Sacramento Kings,W,,115,111,51,24,W 1,
76,Thu Apr 2 2015,8:30p EST,,Box Score,@,Dallas Mavericks,W,,108,101,52,24,W 2,
77,Sun Apr 5 2015,1:00p EST,ABC,Box Score,@,Oklahoma City Thunder,W,,115,112,53,24,W 3,
78,Wed Apr 8 2015,8:30p EST,,Box Score,@,San Antonio Spurs,L,,98,110,53,25,L 1,
79,Fri Apr 10 2015,8:00p EST,NBA TV,Box Score,,San Antonio Spurs,L,,103,104,53,26,L 2,
80,Sun Apr 12 2015,7:00p EST,NBA TV,Box Score,,New Orleans Pelicans,W,,121,114,54,26,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 13 2015,7:00p EST,,Box Score,@,Charlotte Hornets,W,,100,90,55,26,W 2,
82,Wed Apr 15 2015,8:00p EST,,Box Score,,Utah Jazz,W,,117,91,56,26,W 3,
