G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Wed Oct 31 2012,7:30p EST,,Box Score,,Memphis Grizzlies,W,,101,92,1,0,W 1,
2,Fri Nov 2 2012,7:30p EST,,Box Score,@,Los Angeles Lakers,W,,105,95,2,0,W 2,
3,Sat Nov 3 2012,7:30p EST,,Box Score,,Golden State Warriors,L,,110,114,2,1,L 1,
4,Mon Nov 5 2012,7:30p EST,,Box Score,,Cleveland Cavaliers,L,,101,108,2,2,L 2,
5,Wed Nov 7 2012,7:30p EST,,Box Score,,San Antonio Spurs,W,,106,84,3,2,W 1,
6,Thu Nov 8 2012,7:30p EST,,Box Score,@,Portland Trail Blazers,W,,103,90,4,2,W 2,
7,Sun Nov 11 2012,12:30p EST,,Box Score,,Atlanta Hawks,W,,89,76,5,2,W 3,
8,Wed Nov 14 2012,7:30p EST,,Box Score,,Miami Heat,W,,107,100,6,2,W 4,
9,Sat Nov 17 2012,6:00p EST,,Box Score,,Chicago Bulls,W,,101,80,7,2,W 5,
10,Mon Nov 19 2012,7:30p EST,,Box Score,@,San Antonio Spurs,W,,92,87,8,2,W 6,
11,Wed Nov 21 2012,6:30p EST,,Box Score,@,Oklahoma City Thunder,L,OT,111,117,8,3,L 1,
12,Fri Nov 23 2012,7:30p EST,,Box Score,@,Brooklyn Nets,L,,76,86,8,4,L 2,
13,Sat Nov 24 2012,7:00p EST,,Box Score,@,Atlanta Hawks,L,,93,104,8,5,L 3,
14,Mon Nov 26 2012,7:30p EST,,Box Score,,New Orleans Hornets,L,,98,105,8,6,L 4,
15,Wed Nov 28 2012,7:30p EST,,Box Score,,Minnesota Timberwolves,W,,101,95,9,6,W 1,
16,Sat Dec 1 2012,7:30p EST,,Box Score,,Sacramento Kings,W,,116,81,10,6,W 2,
17,Mon Dec 3 2012,7:00p EST,,Box Score,@,Utah Jazz,W,,105,104,11,6,W 3,
18,Wed Dec 5 2012,7:30p EST,,Box Score,,Dallas Mavericks,W,,112,90,12,6,W 4,
19,Sat Dec 8 2012,12:30p EST,,Box Score,,Phoenix Suns,W,,117,99,13,6,W 5,
20,Sun Dec 9 2012,12:30p EST,,Box Score,,Toronto Raptors,W,,102,83,14,6,W 6,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Tue Dec 11 2012,8:30p EST,,Box Score,@,Chicago Bulls,W,,94,89,15,6,W 7,
22,Wed Dec 12 2012,7:30p EST,,Box Score,@,Charlotte Bobcats,W,,100,94,16,6,W 8,
23,Sat Dec 15 2012,7:30p EST,,Box Score,@,Milwaukee Bucks,W,,111,85,17,6,W 9,
24,Mon Dec 17 2012,7:30p EST,,Box Score,@,Detroit Pistons,W,,88,76,18,6,W 10,
25,Wed Dec 19 2012,7:30p EST,,Box Score,,New Orleans Hornets,W,,93,77,19,6,W 11,
26,Fri Dec 21 2012,7:30p EST,,Box Score,,Sacramento Kings,W,,97,85,20,6,W 12,
27,Sun Dec 23 2012,6:00p EST,,Box Score,@,Phoenix Suns,W,,103,77,21,6,W 13,
28,Tue Dec 25 2012,7:30p EST,,Box Score,,Denver Nuggets,W,,112,100,22,6,W 14,
