240,.464,.395,.163,.349,35.4,77.1,53.0,72.7,14.4,6.8,15.4,100.0,94.5,103.7,240,.582,.547,.203,.392,22.9,64.6,47.0,65.8,12.3,12.5,20.2,100.0,103.7,94.5
240,.565,.494,.169,.442,25.0,77.5,52.6,62.9,9.6,6.7,12.4,100.0,111.5,100.8,240,.537,.513,.250,.213,22.5,75.0,47.4,58.3,5.4,7.8,17.1,100.0,100.8,111.5
240,.505,.445,.154,.275,31.1,77.1,54.8,55.3,9.4,13.3,9.7,100.0,107.7,98.3,240,.491,.472,.167,.144,22.9,68.9,45.2,50.0,8.4,10.4,12.8,100.0,98.3,107.7
240,.591,.566,.193,.229,30.6,70.4,54.4,63.6,7.6,6.6,13.3,100.0,117.7,98.1,240,.449,.418,.165,.231,29.6,69.4,45.6,62.9,10.9,13.4,9.1,100.0,98.1,117.7
240,.447,.404,.202,.245,35.3,73.3,49.4,45.7,15.6,16.3,8.0,100.0,103.9,94.9,240,.515,.467,.355,.197,26.7,64.7,50.6,54.8,5.6,8.0,19.5,100.0,94.9,103.9
240,.559,.523,.279,.186,28.2,68.1,50.0,68.4,8.8,6.3,13.1,100.0,114.5,94.7,240,.453,.405,.190,.456,31.9,71.8,50.0,60.0,8.8,9.7,12.1,100.0,94.7,114.5
240,.540,.511,.183,.151,28.6,73.0,49.4,50.0,6.7,5.1,7.5,100.0,120.0,108.8,240,.581,.528,.181,.361,27.0,71.4,50.6,65.7,6.7,7.9,15.2,100.0,108.8,120.0
240,.583,.520,.197,.421,33.3,69.7,50.7,40.5,8.2,11.3,13.5,100.0,122.8,111.1,240,.585,.549,.264,.292,30.3,66.7,49.3,48.6,8.2,9.8,13.8,100.0,111.1,122.8
240,.495,.400,.175,.425,27.9,68.1,48.9,54.8,10.7,9.7,12.8,100.0,100.5,93.0,240,.447,.400,.153,.329,31.9,72.1,51.1,53.1,7.5,7.6,14.1,100.0,93.0,100.5
240,.538,.500,.218,.218,31.6,50.0,41.3,63.9,11.6,6.1,16.6,100.0,106.5,112.3,240,.520,.475,.185,.346,50.0,68.4,58.8,58.3,10.4,4.9,15.4,100.0,112.3,106.5
240,.601,.547,.147,.400,43.3,70.3,58.2,60.5,11.5,6.4,14.5,100.0,122.3,113.0,240,.579,.527,.365,.324,29.7,56.7,41.8,57.6,6.9,7.8,17.6,100.0,113.0,122.3
240,.532,.493,.155,.254,27.0,62.2,44.6,48.5,9.9,8.3,15.1,100.0,104.4,96.9,240,.472,.434,.211,.197,37.8,73.0,55.4,38.7,12.4,8.3,16.2,100.0,96.9,104.4
