G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Wed Oct 31 2012,7:30p EST,,Box Score,@,Los Angeles Clippers,L,,92,101,0,1,L 1,
2,Fri Nov 2 2012,7:30p EST,,Box Score,@,Golden State Warriors,W,,104,94,1,1,W 1,
3,Mon Nov 5 2012,7:00p EST,,Box Score,,Utah Jazz,W,,103,94,2,1,W 2,
4,Wed Nov 7 2012,7:00p EST,,Box Score,@,Milwaukee Bucks,W,,108,90,3,1,W 3,
5,Fri Nov 9 2012,7:00p EST,,Box Score,,Houston Rockets,W,,93,85,4,1,W 4,
6,Sun Nov 11 2012,5:00p EST,,Box Score,,Miami Heat,W,,104,86,5,1,W 5,
7,Wed Nov 14 2012,7:00p EST,,Box Score,@,Oklahoma City Thunder,W,,107,97,6,1,W 6,
8,Fri Nov 16 2012,8:30p EST,,Box Score,,New York Knicks,W,,105,95,7,1,W 7,
9,Sat Nov 17 2012,7:30p EST,,Box Score,@,Charlotte Bobcats,W,,94,87,8,1,W 8,
10,Mon Nov 19 2012,7:00p EST,,Box Score,,Denver Nuggets,L,,92,97,8,2,L 1,
11,Fri Nov 23 2012,7:00p EST,,Box Score,,Los Angeles Lakers,W,,106,98,9,2,W 1,
12,Mon Nov 26 2012,7:00p EST,,Box Score,,Cleveland Cavaliers,W,,84,78,10,2,W 2,
13,Wed Nov 28 2012,7:00p EST,,Box Score,,Toronto Raptors,W,,103,82,11,2,W 3,
14,Fri Nov 30 2012,7:00p EST,,Box Score,,Detroit Pistons,W,,90,78,12,2,W 4,
15,Sat Dec 1 2012,7:30p EST,,Box Score,@,San Antonio Spurs,L,OT,95,99,12,3,L 1,
16,Tue Dec 4 2012,7:00p EST,,Box Score,,Phoenix Suns,W,OT,108,98,13,3,W 1,
17,Fri Dec 7 2012,7:00p EST,,Box Score,@,New Orleans Hornets,W,,96,89,14,3,W 2,
18,Sat Dec 8 2012,7:00p EST,,Box Score,,Atlanta Hawks,L,,83,93,14,4,L 1,
19,Wed Dec 12 2012,7:00p EST,,Box Score,@,Phoenix Suns,L,,80,82,14,5,L 2,
20,Fri Dec 14 2012,8:30p EST,,Box Score,@,Denver Nuggets,L,,94,99,14,6,L 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Sat Dec 15 2012,7:00p EST,,Box Score,@,Utah Jazz,W,,99,86,15,6,W 1,
22,Mon Dec 17 2012,7:00p EST,,Box Score,,Chicago Bulls,W,,80,71,16,6,W 2,
23,Wed Dec 19 2012,8:30p EST,,Box Score,,Milwaukee Bucks,W,,90,80,17,6,W 3,
24,Fri Dec 21 2012,7:00p EST,,Box Score,,Dallas Mavericks,W,,92,82,18,6,W 4,
25,Sat Dec 22 2012,7:00p EST,,Box Score,@,Houston Rockets,L,,96,121,18,7,L 1,
26,Wed Dec 26 2012,7:00p EST,,Box Score,,Philadelphia 76ers,L,,89,99,18,8,L 2,
27,Sat Dec 29 2012,7:00p EST,,Box Score,,Denver Nuggets,W,,81,72,19,8,W 1,
28,Mon Dec 31 2012,3:00p EST,,Box Score,@,Indiana Pacers,L,,83,88,19,9,L 1,
29,Wed Jan 2 2013,7:30p EST,,Box Score,@,Boston Celtics,W,,93,83,20,9,W 1,
30,Fri Jan 4 2013,7:00p EST,,Box Score,,Portland Trail Blazers,L,,84,86,20,10,L 1,
31,Sun Jan 6 2013,6:00p EST,,Box Score,@,Phoenix Suns,W,,92,81,21,10,W 1,
32,Mon Jan 7 2013,7:00p EST,,Box Score,@,Sacramento Kings,W,,113,81,22,10,W 2,
33,Wed Jan 9 2013,7:30p EST,,Box Score,@,Golden State Warriors,W,,94,87,23,10,W 3,
34,Fri Jan 11 2013,7:00p EST,,Box Score,,San Antonio Spurs,W,OT,101,98,24,10,W 4,
35,Sat Jan 12 2013,8:00p EST,,Box Score,@,Dallas Mavericks,L,,83,104,24,11,L 1,
36,Mon Jan 14 2013,7:00p EST,,Box Score,,Los Angeles Clippers,L,,73,99,24,12,L 2,
37,Wed Jan 16 2013,7:30p EST,,Box Score,@,San Antonio Spurs,L,,82,103,24,13,L 3,
38,Fri Jan 18 2013,7:00p EST,,Box Score,,Sacramento Kings,W,,85,69,25,13,W 1,
39,Sat Jan 19 2013,7:00p EST,,Box Score,@,Chicago Bulls,W,OT,85,82,26,13,W 2,
40,Mon Jan 21 2013,12:00p EST,,Box Score,,Indiana Pacers,L,,81,82,26,14,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Wed Jan 23 2013,7:00p EST,,Box Score,,Los Angeles Lakers,W,,106,93,27,14,W 1,
42,Fri Jan 25 2013,7:00p EST,,Box Score,,Brooklyn Nets,W,,101,77,28,14,W 2,
43,Sun Jan 27 2013,5:00p EST,,Box Score,,New Orleans Hornets,L,,83,91,28,15,L 1,
44,Mon Jan 28 2013,7:00p EST,,Box Score,@,Philadelphia 76ers,W,,103,100,29,15,W 1,
45,Thu Jan 31 2013,7:00p EST,,Box Score,@,Oklahoma City Thunder,L,,89,106,29,16,L 1,
46,Fri Feb 1 2013,7:00p EST,,Box Score,,Washington Wizards,W,,85,76,30,16,W 1,
47,Tue Feb 5 2013,7:00p EST,,Box Score,,Phoenix Suns,L,,90,96,30,17,L 1,
48,Wed Feb 6 2013,7:30p EST,,Box Score,@,Atlanta Hawks,L,,92,103,30,18,L 2,
49,Fri Feb 8 2013,7:00p EST,,Box Score,,Golden State Warriors,W,,99,93,31,18,W 1,
50,Sun Feb 10 2013,5:00p EST,,Box Score,,Minnesota Timberwolves,W,,105,88,32,18,W 2,
51,Tue Feb 12 2013,7:00p EST,,Box Score,,Sacramento Kings,W,,108,101,33,18,W 3,
52,Tue Feb 19 2013,7:30p EST,,Box Score,@,Detroit Pistons,W,,105,91,34,18,W 4,
53,Wed Feb 20 2013,7:00p EST,,Box Score,@,Toronto Raptors,W,,88,82,35,18,W 5,
54,Fri Feb 22 2013,7:00p EST,,Box Score,,Orlando Magic,W,,88,82,36,18,W 6,
55,Sun Feb 24 2013,7:00p EST,,Box Score,@,Brooklyn Nets,W,,76,72,37,18,W 7,
56,Wed Feb 27 2013,7:00p EST,,Box Score,,Dallas Mavericks,W,,90,84,38,18,W 8,
57,Fri Mar 1 2013,8:00p EST,,Box Score,@,Miami Heat,L,,91,98,38,19,L 1,
58,Sun Mar 3 2013,6:00p EST,,Box Score,@,Orlando Magic,W,,108,82,39,19,W 1,
59,Wed Mar 6 2013,7:00p EST,,Box Score,,Portland Trail Blazers,W,,91,85,40,19,W 2,
60,Fri Mar 8 2013,7:30p EST,,Box Score,@,Cleveland Cavaliers,W,,103,92,41,19,W 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Sat Mar 9 2013,7:00p EST,,Box Score,,New Orleans Hornets,W,,96,85,42,19,W 4,
62,Tue Mar 12 2013,7:00p EST,,Box Score,@,Portland Trail Blazers,W,,102,97,43,19,W 5,
63,Wed Mar 13 2013,7:30p EST,,Box Score,@,Los Angeles Clippers,W,,96,85,44,19,W 6,
64,Fri Mar 15 2013,7:00p EST,,Box Score,@,Denver Nuggets,L,,80,87,44,20,L 1,
65,Sat Mar 16 2013,8:00p EST,,Box Score,@,Utah Jazz,L,,84,90,44,21,L 2,
66,Mon Mar 18 2013,7:00p EST,,Box Score,,Minnesota Timberwolves,W,,92,77,45,21,W 1,
67,Wed Mar 20 2013,7:00p EST,,Box Score,,Oklahoma City Thunder,W,OT,90,89,46,21,W 2,
68,Fri Mar 22 2013,7:00p EST,,Box Score,@,New Orleans Hornets,L,,83,90,46,22,L 1,
69,Sat Mar 23 2013,7:00p EST,,Box Score,,Boston Celtics,W,,110,106,47,22,W 1,
70,Mon Mar 25 2013,7:00p EST,,Box Score,@,Washington Wizards,L,,94,107,47,23,L 1,
71,Wed Mar 27 2013,7:30p EST,,Box Score,@,New York Knicks,L,,101,108,47,24,L 2,
72,Fri Mar 29 2013,7:00p EST,,Box Score,,Houston Rockets,W,,103,94,48,24,W 1,
73,Sat Mar 30 2013,7:00p EST,,Box Score,@,Minnesota Timberwolves,W,,99,86,49,24,W 2,
74,Mon Apr 1 2013,7:00p EST,,Box Score,,San Antonio Spurs,W,,92,90,50,24,W 3,
75,Wed Apr 3 2013,7:00p EST,,Box Score,@,Portland Trail Blazers,W,,94,76,51,24,W 4,
76,Fri Apr 5 2013,7:30p EST,,Box Score,@,Los Angeles Lakers,L,,84,86,51,25,L 1,
