G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Tue Mar 5 2013,8:30p EST,,Box Score,@,Oklahoma City Thunder,L,,105,122,30,31,L 1,
62,Wed Mar 6 2013,7:00p EST,,Box Score,@,New Orleans Hornets,W,,108,102,31,31,W 1,
63,Fri Mar 8 2013,7:30p EST,,Box Score,,Toronto Raptors,W,OT,118,116,32,31,W 2,
64,Sun Mar 10 2013,12:30p EST,,Box Score,,Chicago Bulls,W,,90,81,33,31,W 3,
65,Tue Mar 12 2013,7:00p EST,,Box Score,@,Orlando Magic,W,,106,97,34,31,W 4,
66,Wed Mar 13 2013,7:30p EST,,Box Score,@,Atlanta Hawks,L,,92,96,34,32,L 1,
67,Fri Mar 15 2013,7:00p EST,,Box Score,@,Indiana Pacers,W,,99,93,35,32,W 1,
68,Sun Mar 17 2013,6:30p EST,,Box Score,,Sacramento Kings,W,,113,102,36,32,W 2,
69,Mon Mar 18 2013,7:00p EST,,Box Score,@,Phoenix Suns,L,,76,99,36,33,L 1,
70,Fri Mar 22 2013,7:30p EST,,Box Score,,Washington Wizards,L,,100,103,36,34,L 2,
71,Mon Mar 25 2013,7:30p EST,,Box Score,@,Golden State Warriors,L,,103,109,36,35,L 3,
72,Wed Mar 27 2013,7:00p EST,,Box Score,@,Minnesota Timberwolves,W,,120,117,37,35,W 1,
73,Thu Mar 28 2013,7:00p EST,,Box Score,@,Milwaukee Bucks,L,,103,113,37,36,L 1,
74,Sat Mar 30 2013,7:00p EST,,Box Score,@,Sacramento Kings,W,,103,98,38,36,W 1,
75,Tue Apr 2 2013,7:30p EST,,Box Score,,Dallas Mavericks,W,,101,81,39,36,W 2,
76,Fri Apr 5 2013,7:30p EST,,Box Score,,Memphis Grizzlies,W,,86,84,40,36,W 3,
77,Sun Apr 7 2013,12:30p EST,,Box Score,@,Los Angeles Clippers,L,,95,109,40,37,L 1,
78,Tue Apr 9 2013,7:30p EST,,Box Score,,New Orleans Hornets,W,,104,96,41,37,W 1,
79,Wed Apr 10 2013,7:00p EST,,Box Score,@,Portland Trail Blazers,W,,113,106,42,37,W 2,
80,Fri Apr 12 2013,7:30p EST,,Box Score,,Golden State Warriors,W,,118,116,43,37,W 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Sun Apr 14 2013,6:30p EST,,Box Score,,San Antonio Spurs,W,,91,86,44,37,W 4,
82,Wed Apr 17 2013,7:30p EST,,Box Score,,Houston Rockets,W,OT,99,95,45,37,W 5,
