G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Wed Oct 31 2012,7:30p EST,,Box Score,,Los Angeles Lakers,W,,116,106,1,0,W 1,
2,Fri Nov 2 2012,7:00p EST,,Box Score,@,Oklahoma City Thunder,L,,92,106,1,1,L 1,
3,Sat Nov 3 2012,7:00p EST,,Box Score,@,Houston Rockets,W,OT,95,85,2,1,W 1,
4,Mon Nov 5 2012,7:30p EST,,Box Score,@,Dallas Mavericks,L,,91,114,2,2,L 1,
5,Thu Nov 8 2012,7:30p EST,,Box Score,,Los Angeles Clippers,L,,90,103,2,3,L 2,
6,Sat Nov 10 2012,7:00p EST,,Box Score,,San Antonio Spurs,L,,109,112,2,4,L 3,
7,Mon Nov 12 2012,7:00p EST,,Box Score,,Atlanta Hawks,L,,87,95,2,5,L 4,
8,Tue Nov 13 2012,7:00p EST,,Box Score,@,Sacramento Kings,W,,103,86,3,5,W 1,
9,Fri Nov 16 2012,7:00p EST,,Box Score,,Houston Rockets,W,OT,119,117,4,5,W 2,
10,Sun Nov 18 2012,6:00p EST,,Box Score,,Chicago Bulls,W,,102,94,5,5,W 3,
11,Wed Nov 21 2012,7:00p EST,,Box Score,@,Phoenix Suns,L,,87,114,5,6,L 1,
12,Fri Nov 23 2012,7:00p EST,,Box Score,,Minnesota Timberwolves,W,,103,95,6,6,W 1,
13,Sun Nov 25 2012,3:00p EST,,Box Score,@,Brooklyn Nets,L,,85,98,6,7,L 1,
14,Mon Nov 26 2012,7:30p EST,,Box Score,@,Detroit Pistons,L,,101,108,6,8,L 2,
15,Wed Nov 28 2012,7:00p EST,,Box Score,@,Washington Wizards,L,,82,84,6,9,L 3,
16,Fri Nov 30 2012,7:30p EST,,Box Score,@,Boston Celtics,L,,78,96,6,10,L 4,
17,Sat Dec 1 2012,7:30p EST,,Box Score,@,Cleveland Cavaliers,W,2OT,118,117,7,10,W 1,
18,Mon Dec 3 2012,7:00p EST,,Box Score,@,Charlotte Bobcats,W,OT,118,112,8,10,W 2,
19,Wed Dec 5 2012,7:00p EST,,Box Score,@,Indiana Pacers,L,,92,99,8,11,L 1,
20,Sat Dec 8 2012,7:00p EST,,Box Score,,Sacramento Kings,L,,80,99,8,12,L 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Mon Dec 10 2012,7:00p EST,,Box Score,,Toronto Raptors,W,,92,74,9,12,W 1,
22,Thu Dec 13 2012,7:30p EST,,Box Score,,San Antonio Spurs,W,,98,90,10,12,W 2,
23,Sun Dec 16 2012,6:00p EST,,Box Score,,New Orleans Hornets,W,,95,94,11,12,W 3,
24,Thu Dec 20 2012,7:00p EST,,Box Score,,Denver Nuggets,W,,101,93,12,12,W 4,
25,Sat Dec 22 2012,7:00p EST,,Box Score,,Phoenix Suns,W,,96,93,13,12,W 5,
26,Sun Dec 23 2012,6:00p EST,,Box Score,@,Sacramento Kings,L,,96,108,13,13,L 1,
27,Wed Dec 26 2012,7:00p EST,,Box Score,,Sacramento Kings,W,,109,91,14,13,W 1,
