G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
39,Fri Jan 16 2015,10:00p EST,,Box Score,,Miami Heat,L,,83,95,16,23,L 2,
40,Sat Jan 17 2015,10:00p EST,,Box Score,,Los Angeles Clippers,L,,108,117,16,24,L 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Mon Jan 19 2015,10:00p EST,,Box Score,@,Portland Trail Blazers,L,,94,98,16,25,L 4,
42,Wed Jan 21 2015,10:00p EST,,Box Score,,Brooklyn Nets,L,,100,103,16,26,L 5,
43,Fri Jan 23 2015,10:30p EST,,Box Score,@,Golden State Warriors,L,,101,126,16,27,L 6,
44,Wed Jan 28 2015,7:30p EST,,Box Score,@,Toronto Raptors,L,,102,119,16,28,L 7,
45,Fri Jan 30 2015,7:30p EST,,Box Score,@,Cleveland Cavaliers,L,,90,101,16,29,L 8,
46,Sat Jan 31 2015,7:00p EST,,Box Score,@,Indiana Pacers,W,,99,94,17,29,W 1,
47,Tue Feb 3 2015,10:00p EST,,Box Score,,Golden State Warriors,L,,96,121,17,30,L 1,
48,Thu Feb 5 2015,10:00p EST,,Box Score,,Dallas Mavericks,L,,78,101,17,31,L 2,
49,Sat Feb 7 2015,9:00p EST,,Box Score,@,Utah Jazz,L,,90,102,17,32,L 3,
50,Sun Feb 8 2015,9:00p EST,,Box Score,,Phoenix Suns,W,,85,83,18,32,W 1,
51,Tue Feb 10 2015,8:00p EST,,Box Score,@,Chicago Bulls,L,,86,104,18,33,L 1,
52,Wed Feb 11 2015,8:00p EST,,Box Score,@,Milwaukee Bucks,L,,103,111,18,34,L 2,
53,Fri Feb 20 2015,10:00p EST,,Box Score,,Boston Celtics,W,,109,101,19,34,W 1,
54,Sat Feb 21 2015,10:00p EST,,Box Score,@,Los Angeles Clippers,L,,99,126,19,35,L 1,
55,Wed Feb 25 2015,10:00p EST,,Box Score,,Memphis Grizzlies,W,,102,90,20,35,W 1,
56,Fri Feb 27 2015,10:00p EST,,Box Score,,San Antonio Spurs,L,,96,107,20,36,L 1,
57,Sun Mar 1 2015,6:00p EST,,Box Score,,Portland Trail Blazers,L,,99,110,20,37,L 2,
58,Tue Mar 3 2015,7:00p EST,CSN-CA MSG,Box Score,@,New York Knicks,W,,124,86,21,37,W 1,
59,Wed Mar 4 2015,8:30p EST,,Box Score,@,San Antonio Spurs,L,,85,112,21,38,L 1,
60,Fri Mar 6 2015,7:00p EST,,Box Score,@,Orlando Magic,L,,114,119,21,39,L 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Sat Mar 7 2015,7:30p EST,,Box Score,@,Miami Heat,L,OT,109,114,21,40,L 3,
62,Mon Mar 9 2015,7:30p EST,,Box Score,@,Atlanta Hawks,L,,105,130,21,41,L 4,
63,Wed Mar 11 2015,7:00p EST,,Box Score,@,Charlotte Hornets,W,,113,106,22,41,W 1,
64,Fri Mar 13 2015,7:00p EST,,Box Score,@,Philadelphia 76ers,L,,107,114,22,42,L 1,
65,Sat Mar 14 2015,7:00p EST,NBATV,Box Score,@,Washington Wizards,L,,97,113,22,43,L 2,
66,Mon Mar 16 2015,10:00p EST,,Box Score,,Atlanta Hawks,L,,103,110,22,44,L 3,
67,Wed Mar 18 2015,10:00p EST,,Box Score,,Los Angeles Clippers,L,,105,116,22,45,L 4,
68,Fri Mar 20 2015,10:00p EST,,Box Score,,Charlotte Hornets,W,,101,91,23,45,W 1,
69,Sun Mar 22 2015,6:00p EST,,Box Score,,Washington Wizards,W,,109,86,24,45,W 2,
70,Tue Mar 24 2015,10:00p EST,,Box Score,,Philadelphia 76ers,W,,107,106,25,45,W 3,
71,Wed Mar 25 2015,10:00p EST,,Box Score,@,Phoenix Suns,W,,108,99,26,45,W 4,
72,Fri Mar 27 2015,8:00p EST,,Box Score,@,New Orleans Pelicans,L,,88,102,26,46,L 1,
73,Mon Mar 30 2015,8:00p EST,,Box Score,@,Memphis Grizzlies,L,,83,97,26,47,L 2,
74,Wed Apr 1 2015,8:00p EST,,Box Score,@,Houston Rockets,L,,111,115,26,48,L 3,
75,Fri Apr 3 2015,10:00p EST,,Box Score,,New Orleans Pelicans,L,,95,101,26,49,L 4,
76,Sun Apr 5 2015,9:00p EST,,Box Score,,Utah Jazz,L,,95,101,26,50,L 5,
77,Tue Apr 7 2015,10:00p EST,,Box Score,,Minnesota Timberwolves,W,,116,111,27,50,W 1,
78,Wed Apr 8 2015,9:00p EST,,Box Score,@,Utah Jazz,L,,91,103,27,51,L 1,
79,Fri Apr 10 2015,8:00p EST,,Box Score,@,Oklahoma City Thunder,L,,103,116,27,52,L 2,
80,Sun Apr 12 2015,5:00p EST,,Box Score,@,Denver Nuggets,L,,111,122,27,53,L 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 13 2015,10:00p EST,,Box Score,,Los Angeles Lakers,W,,102,92,28,53,W 1,
82,Wed Apr 15 2015,10:30p EST,,Box Score,@,Los Angeles Lakers,W,,122,99,29,53,W 2,
