G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
63,Fri Mar 7 2014,,,Box Score,@,Denver Nuggets,L,,126,134,21,42,L 3,
64,Sun Mar 9 2014,,,Box Score,,Oklahoma City Thunder,W,,114,110,22,42,W 1,
65,Thu Mar 13 2014,,,Box Score,@,Oklahoma City Thunder,L,,102,131,22,43,L 1,
66,Fri Mar 14 2014,,,Box Score,@,San Antonio Spurs,L,,85,119,22,44,L 2,
67,Wed Mar 19 2014,,,Box Score,,San Antonio Spurs,L,,109,125,22,45,L 3,
68,Fri Mar 21 2014,,,Box Score,,Washington Wizards,L,,107,117,22,46,L 4,
69,Sun Mar 23 2014,,,Box Score,,Orlando Magic,W,,103,94,23,46,W 1,
70,Tue Mar 25 2014,,,Box Score,,New York Knicks,W,,127,96,24,46,W 2,
71,Thu Mar 27 2014,,,Box Score,@,Milwaukee Bucks,L,,105,108,24,47,L 1,
72,Fri Mar 28 2014,,,Box Score,@,Minnesota Timberwolves,L,,107,143,24,48,L 2,
73,Sun Mar 30 2014,,,Box Score,,Phoenix Suns,W,,115,99,25,48,W 1,
74,Tue Apr 1 2014,,,Box Score,,Portland Trail Blazers,L,,112,124,25,49,L 1,
75,Wed Apr 2 2014,,,Box Score,@,Sacramento Kings,L,,102,107,25,50,L 2,
76,Fri Apr 4 2014,,,Box Score,,Dallas Mavericks,L,,95,107,25,51,L 3,
77,Sun Apr 6 2014,,,Box Score,@,Los Angeles Clippers,L,,97,120,25,52,L 4,
78,Tue Apr 8 2014,,,Box Score,,Houston Rockets,L,,130,145,25,53,L 5,
79,Fri Apr 11 2014,,,Box Score,,Golden State Warriors,L,,95,112,25,54,L 6,
80,Sun Apr 13 2014,,,Box Score,,Memphis Grizzlies,L,,90,102,25,55,L 7,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 14 2014,,,Box Score,@,Utah Jazz,W,,119,104,26,55,W 1,
82,Wed Apr 16 2014,,,Box Score,@,San Antonio Spurs,W,,113,100,27,55,W 2,
