G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Wed Oct 30 2013,,,Box Score,@,Toronto Raptors,L,,87,93,0,1,L 1,
2,Fri Nov 1 2013,,,Box Score,,Milwaukee Bucks,L,,98,105,0,2,L 2,
3,Sun Nov 3 2013,,,Box Score,@,Detroit Pistons,L,,77,87,0,3,L 3,
4,Mon Nov 4 2013,,,Box Score,@,Memphis Grizzlies,L,,88,95,0,4,L 4,
5,Wed Nov 6 2013,,,Box Score,,Utah Jazz,W,,97,87,1,4,W 1,
6,Fri Nov 8 2013,,,Box Score,@,Orlando Magic,W,,91,89,2,4,W 2,
7,Sat Nov 9 2013,,,Box Score,@,Miami Heat,W,,111,110,3,4,W 3,
8,Mon Nov 11 2013,,,Box Score,,Orlando Magic,W,,120,105,4,4,W 4,
9,Wed Nov 13 2013,,,Box Score,,Charlotte Bobcats,L,,83,89,4,5,L 1,
10,Fri Nov 15 2013,,,Box Score,,Portland Trail Blazers,L,,96,109,4,6,L 2,
11,Sat Nov 16 2013,,,Box Score,@,Minnesota Timberwolves,L,,88,106,4,7,L 3,
12,Tue Nov 19 2013,,,Box Score,@,Houston Rockets,L,,85,109,4,8,L 4,
13,Wed Nov 20 2013,,,Box Score,@,San Antonio Spurs,L,,93,104,4,9,L 5,
14,Fri Nov 22 2013,,,Box Score,,Indiana Pacers,L,,82,97,4,10,L 6,
15,Sat Nov 23 2013,,,Box Score,@,Atlanta Hawks,W,,94,87,5,10,W 1,
16,Mon Nov 25 2013,,,Box Score,@,Charlotte Bobcats,W,,96,86,6,10,W 2,
17,Wed Nov 27 2013,,,Box Score,,Memphis Grizzlies,L,,93,100,6,11,L 1,
18,Fri Nov 29 2013,,,Box Score,,Cleveland Cavaliers,W,,103,86,7,11,W 1,
19,Sat Nov 30 2013,,,Box Score,@,Milwaukee Bucks,L,,85,92,7,12,L 1,
20,Tue Dec 3 2013,,,Box Score,,Milwaukee Bucks,W,,108,100,8,12,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Fri Dec 6 2013,,,Box Score,,Denver Nuggets,W,,106,98,9,12,W 2,
22,Sun Dec 8 2013,,,Box Score,@,New York Knicks,W,,114,73,10,12,W 3,
23,Tue Dec 10 2013,,,Box Score,@,Brooklyn Nets,L,,96,104,10,13,L 1,
24,Wed Dec 11 2013,,,Box Score,,Los Angeles Clippers,L,,88,96,10,14,L 2,
25,Fri Dec 13 2013,,,Box Score,,New York Knicks,W,,90,86,11,14,W 1,
26,Mon Dec 16 2013,,,Box Score,,Minnesota Timberwolves,W,,101,97,12,14,W 2,
27,Wed Dec 18 2013,,,Box Score,,Detroit Pistons,L,,106,107,12,15,L 1,
28,Sat Dec 21 2013,,,Box Score,,Washington Wizards,L,,99,106,12,16,L 2,
29,Sun Dec 22 2013,6:00p EST,,Box Score,@,Indiana Pacers,L,,79,106,12,17,L 3,
30,Sat Dec 28 2013,,,Box Score,,Cleveland Cavaliers,W,,103,100,13,17,W 1,
31,Tue Dec 31 2013,,,Box Score,,Atlanta Hawks,L,,91,92,13,18,L 1,
32,Thu Jan 2 2014,,,Box Score,@,Chicago Bulls,L,,82,94,13,19,L 2,
33,Fri Jan 3 2014,,,Box Score,,New Orleans Pelicans,L,,92,95,13,20,L 3,
34,Sun Jan 5 2014,,,Box Score,@,Oklahoma City Thunder,L,,96,119,13,21,L 4,
35,Tue Jan 7 2014,,,Box Score,@,Denver Nuggets,L,,98,129,13,22,L 5,
36,Wed Jan 8 2014,,,Box Score,@,Los Angeles Clippers,L,,105,111,13,23,L 6,
37,Fri Jan 10 2014,,,Box Score,@,Golden State Warriors,L,,97,99,13,24,L 7,
38,Sat Jan 11 2014,,,Box Score,@,Portland Trail Blazers,L,,104,112,13,25,L 8,
39,Mon Jan 13 2014,,,Box Score,,Houston Rockets,L,,92,104,13,26,L 9,
40,Wed Jan 15 2014,,,Box Score,,Toronto Raptors,W,,88,83,14,26,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Fri Jan 17 2014,,,Box Score,,Los Angeles Lakers,L,,104,107,14,27,L 1,
42,Sun Jan 19 2014,,,Box Score,@,Orlando Magic,L,,91,93,14,28,L 2,
43,Tue Jan 21 2014,,,Box Score,@,Miami Heat,L,,86,93,14,29,L 3,
44,Wed Jan 22 2014,,,Box Score,@,Washington Wizards,W,OT,113,111,15,29,W 1,
45,Fri Jan 24 2014,,,Box Score,,Oklahoma City Thunder,L,,83,101,15,30,L 1,
46,Sun Jan 26 2014,,,Box Score,,Brooklyn Nets,L,,79,85,15,31,L 2,
47,Tue Jan 28 2014,,,Box Score,@,New York Knicks,L,,88,114,15,32,L 3,
48,Wed Jan 29 2014,,,Box Score,,Philadelphia 76ers,L,,94,95,15,33,L 4,
49,Sun Feb 2 2014,,,Box Score,,Orlando Magic,W,,96,89,16,33,W 1,
50,Wed Feb 5 2014,,,Box Score,@,Philadelphia 76ers,W,,114,108,17,33,W 2,
51,Fri Feb 7 2014,,,Box Score,,Sacramento Kings,W,,99,89,18,33,W 3,
52,Sun Feb 9 2014,,,Box Score,,Dallas Mavericks,L,,91,102,18,34,L 1,
53,Mon Feb 10 2014,,,Box Score,@,Milwaukee Bucks,W,,102,86,19,34,W 1,
54,Wed Feb 12 2014,,,Box Score,,San Antonio Spurs,L,,92,104,19,35,L 1,
55,Wed Feb 19 2014,,,Box Score,@,Phoenix Suns,L,,94,100,19,36,L 2,
56,Fri Feb 21 2014,,,Box Score,@,Los Angeles Lakers,L,,92,101,19,37,L 3,
57,Sat Feb 22 2014,,,Box Score,@,Sacramento Kings,L,,98,105,19,38,L 4,
58,Mon Feb 24 2014,,,Box Score,@,Utah Jazz,L,,98,110,19,39,L 5,
59,Wed Feb 26 2014,,,Box Score,,Atlanta Hawks,W,,115,104,20,39,W 1,
60,Sat Mar 1 2014,,,Box Score,,Indiana Pacers,L,,97,102,20,40,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Wed Mar 5 2014,,,Box Score,,Golden State Warriors,L,,88,108,20,41,L 2,
62,Fri Mar 7 2014,,,Box Score,,Brooklyn Nets,W,,91,84,21,41,W 1,
63,Sun Mar 9 2014,,,Box Score,,Detroit Pistons,W,,118,111,22,41,W 2,
64,Tue Mar 11 2014,,,Box Score,@,Indiana Pacers,L,,83,94,22,42,L 1,
65,Wed Mar 12 2014,,,Box Score,,New York Knicks,L,,92,116,22,43,L 2,
66,Fri Mar 14 2014,,,Box Score,,Phoenix Suns,L,,80,87,22,44,L 3,
67,Sun Mar 16 2014,,,Box Score,@,New Orleans Pelicans,L,OT,120,121,22,45,L 4,
68,Mon Mar 17 2014,,,Box Score,@,Dallas Mavericks,L,,89,94,22,46,L 5,
69,Wed Mar 19 2014,,,Box Score,,Miami Heat,W,,101,96,23,46,W 1,
70,Fri Mar 21 2014,,,Box Score,@,Brooklyn Nets,L,,98,114,23,47,L 1,
71,Wed Mar 26 2014,,,Box Score,,Toronto Raptors,L,,90,99,23,48,L 2,
72,Fri Mar 28 2014,,,Box Score,@,Toronto Raptors,L,,103,105,23,49,L 3,
73,Sun Mar 30 2014,,,Box Score,,Chicago Bulls,L,,102,107,23,50,L 4,
74,Mon Mar 31 2014,,,Box Score,@,Chicago Bulls,L,,80,94,23,51,L 5,
75,Wed Apr 2 2014,,,Box Score,@,Washington Wizards,L,,92,118,23,52,L 6,
76,Fri Apr 4 2014,,,Box Score,,Philadelphia 76ers,L,,102,111,23,53,L 7,
77,Sat Apr 5 2014,,,Box Score,@,Detroit Pistons,L,,111,115,23,54,L 8,
78,Wed Apr 9 2014,,,Box Score,@,Atlanta Hawks,L,,97,105,23,55,L 9,
79,Fri Apr 11 2014,,,Box Score,,Charlotte Bobcats,W,,106,103,24,55,W 1,
80,Sat Apr 12 2014,,,Box Score,@,Cleveland Cavaliers,W,,111,99,25,55,W 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 14 2014,,,Box Score,@,Philadelphia 76ers,L,,108,113,25,56,L 1,
82,Wed Apr 16 2014,,,Box Score,,Washington Wizards,L,,102,118,25,57,L 2,
