G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
31,Fri Dec 28 2012,7:30p EST,,Box Score,,Houston Rockets,W,,122,116,23,8,W 4,
32,Sun Dec 30 2012,6:30p EST,,Box Score,@,Dallas Mavericks,W,,111,86,24,8,W 5,
33,Mon Dec 31 2012,6:00p EST,,Box Score,,Brooklyn Nets,W,,104,73,25,8,W 6,
34,Wed Jan 2 2013,7:00p EST,,Box Score,@,Milwaukee Bucks,W,,117,110,26,8,W 7,
35,Thu Jan 3 2013,7:30p EST,,Box Score,@,New York Knicks,L,,83,100,26,9,L 1,
36,Sat Jan 5 2013,7:30p EST,,Box Score,,Philadelphia 76ers,W,,109,86,27,9,W 1,
37,Mon Jan 7 2013,7:00p EST,,Box Score,@,New Orleans Hornets,L,,88,95,27,10,L 1,
38,Wed Jan 9 2013,7:00p EST,,Box Score,,Los Angeles Lakers,W,,108,105,28,10,W 1,
39,Fri Jan 11 2013,7:00p EST,,Box Score,@,Memphis Grizzlies,L,OT,98,101,28,11,L 1,
40,Sun Jan 13 2013,6:00p EST,,Box Score,,Minnesota Timberwolves,W,,106,88,29,11,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Wed Jan 16 2013,7:30p EST,,Box Score,,Memphis Grizzlies,W,,103,82,30,11,W 2,
42,Fri Jan 18 2013,7:30p EST,,Box Score,,Golden State Warriors,W,,95,88,31,11,W 3,
43,Sat Jan 19 2013,7:00p EST,,Box Score,@,Atlanta Hawks,W,,98,93,32,11,W 4,
44,Mon Jan 21 2013,7:00p EST,,Box Score,@,Philadelphia 76ers,W,,90,85,33,11,W 5,
45,Wed Jan 23 2013,7:30p EST,,Box Score,,New Orleans Hornets,W,,106,102,34,11,W 6,
46,Fri Jan 25 2013,7:00p EST,,Box Score,@,Dallas Mavericks,W,,113,107,35,11,W 7,
47,Sat Jan 26 2013,7:30p EST,,Box Score,,Phoenix Suns,W,,108,99,36,11,W 8,
48,Wed Jan 30 2013,7:30p EST,,Box Score,,Charlotte Bobcats,W,,102,78,37,11,W 9,
49,Sat Feb 2 2013,7:30p EST,,Box Score,,Washington Wizards,W,,96,86,38,11,W 10,
50,Wed Feb 6 2013,8:00p EST,,Box Score,@,Minnesota Timberwolves,W,,104,94,39,11,W 11,
51,Fri Feb 8 2013,7:30p EST,,Box Score,@,Detroit Pistons,L,,109,119,39,12,L 1,
52,Sun Feb 10 2013,8:00p EST,,Box Score,@,Brooklyn Nets,W,,111,86,40,12,W 1,
53,Mon Feb 11 2013,7:00p EST,,Box Score,@,Chicago Bulls,W,,103,89,41,12,W 2,
54,Wed Feb 13 2013,7:00p EST,,Box Score,@,Cleveland Cavaliers,W,,96,95,42,12,W 3,
55,Tue Feb 19 2013,7:00p EST,,Box Score,@,Sacramento Kings,W,,108,102,43,12,W 4,
56,Thu Feb 21 2013,7:30p EST,,Box Score,@,Los Angeles Clippers,W,,116,90,44,12,W 5,
57,Fri Feb 22 2013,7:30p EST,,Box Score,@,Golden State Warriors,L,OT,101,107,44,13,L 1,
58,Sun Feb 24 2013,6:00p EST,,Box Score,@,Phoenix Suns,W,,97,87,45,13,W 1,
59,Wed Feb 27 2013,7:30p EST,,Box Score,,Phoenix Suns,L,OT,101,105,45,14,L 1,
60,Fri Mar 1 2013,7:30p EST,,Box Score,,Sacramento Kings,W,,130,102,46,14,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Sun Mar 3 2013,6:00p EST,,Box Score,,Detroit Pistons,W,,114,75,47,14,W 2,
62,Wed Mar 6 2013,8:00p EST,,Box Score,,Chicago Bulls,W,,101,83,48,14,W 3,
63,Fri Mar 8 2013,7:30p EST,,Box Score,,Portland Trail Blazers,L,,106,136,48,15,L 1,
64,Mon Mar 11 2013,7:30p EST,,Box Score,,Oklahoma City Thunder,W,,105,93,49,15,W 1,
65,Tue Mar 12 2013,7:00p EST,,Box Score,@,Minnesota Timberwolves,L,,83,107,49,16,L 1,
66,Thu Mar 14 2013,7:00p EST,,Box Score,,Dallas Mavericks,W,,92,91,50,16,W 1,
67,Sat Mar 16 2013,7:30p EST,,Box Score,,Cleveland Cavaliers,W,,119,113,51,16,W 2,
68,Wed Mar 20 2013,7:30p EST,,Box Score,,Golden State Warriors,W,,104,93,52,16,W 3,
69,Fri Mar 22 2013,7:30p EST,,Box Score,,Utah Jazz,W,OT,104,97,53,16,W 4,
70,Sun Mar 24 2013,6:00p EST,,Box Score,@,Houston Rockets,L,,95,96,53,17,L 1,
71,Wed Mar 27 2013,7:30p EST,,Box Score,,Denver Nuggets,W,,100,99,54,17,W 1,
72,Fri Mar 29 2013,7:30p EST,,Box Score,,Los Angeles Clippers,W,,104,102,55,17,W 2,
73,Sun Mar 31 2013,6:00p EST,,Box Score,,Miami Heat,L,,86,88,55,18,L 1,
74,Mon Apr 1 2013,7:00p EST,,Box Score,@,Memphis Grizzlies,L,,90,92,55,19,L 2,
75,Wed Apr 3 2013,7:30p EST,,Box Score,,Orlando Magic,W,,98,84,56,19,W 1,
76,Thu Apr 4 2013,8:30p EST,,Box Score,@,Oklahoma City Thunder,L,,88,100,56,20,L 1,
77,Sat Apr 6 2013,7:30p EST,,Box Score,,Atlanta Hawks,W,,99,97,57,20,W 1,
78,Wed Apr 10 2013,8:30p EST,,Box Score,@,Denver Nuggets,L,,86,96,57,21,L 1,
79,Fri Apr 12 2013,7:30p EST,,Box Score,,Sacramento Kings,W,,108,101,58,21,W 1,
80,Sun Apr 14 2013,6:30p EST,,Box Score,@,Los Angeles Lakers,L,,86,91,58,22,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 15 2013,7:30p EST,,Box Score,@,Golden State Warriors,L,,106,116,58,23,L 2,
82,Wed Apr 17 2013,7:00p EST,,Box Score,,Minnesota Timberwolves,L,,95,108,58,24,L 3,
