G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Wed Oct 31 2012,7:00p EST,,Box Score,,Indiana Pacers,L,,88,90,0,1,L 1,
2,Sat Nov 3 2012,7:30p EST,,Box Score,@,Brooklyn Nets,L,,100,107,0,2,L 2,
3,Sun Nov 4 2012,6:00p EST,,Box Score,,Minnesota Timberwolves,W,,105,86,1,2,W 1,
4,Tue Nov 6 2012,7:00p EST,,Box Score,@,Oklahoma City Thunder,L,,88,108,1,3,L 1,
5,Wed Nov 7 2012,7:30p EST,,Box Score,@,Dallas Mavericks,L,,104,109,1,4,L 2,
6,Sat Nov 10 2012,7:00p EST,,Box Score,,Philadelphia 76ers,L,,83,93,1,5,L 3,
7,Mon Nov 12 2012,7:00p EST,,Box Score,,Utah Jazz,L,3OT,133,140,1,6,L 4,
8,Tue Nov 13 2012,7:00p EST,,Box Score,@,Indiana Pacers,W,,74,72,2,6,W 1,
9,Sat Nov 17 2012,12:30p EST,,Box Score,@,Boston Celtics,L,,89,107,2,7,L 1,
10,Sun Nov 18 2012,1:00p EST,,Box Score,,Orlando Magic,W,,97,86,3,7,W 1,
11,Tue Nov 20 2012,7:00p EST,,Box Score,@,Philadelphia 76ers,L,,98,106,3,8,L 1,
12,Wed Nov 21 2012,7:00p EST,,Box Score,@,Charlotte Bobcats,L,,97,98,3,9,L 2,
13,Fri Nov 23 2012,7:30p EST,,Box Score,@,Detroit Pistons,L,,90,91,3,10,L 3,
14,Sun Nov 25 2012,1:00p EST,,Box Score,,San Antonio Spurs,L,2OT,106,111,3,11,L 4,
15,Tue Nov 27 2012,7:00p EST,,Box Score,@,Houston Rockets,L,,101,117,3,12,L 5,
16,Wed Nov 28 2012,7:00p EST,,Box Score,@,Memphis Grizzlies,L,,82,103,3,13,L 6,
17,Fri Nov 30 2012,7:00p EST,,Box Score,,Phoenix Suns,W,,101,97,4,13,W 1,
18,Mon Dec 3 2012,7:00p EST,,Box Score,@,Denver Nuggets,L,,110,113,4,14,L 1,
19,Wed Dec 5 2012,7:00p EST,,Box Score,@,Sacramento Kings,L,,100,107,4,15,L 2,
20,Fri Dec 7 2012,7:00p EST,,Box Score,@,Utah Jazz,L,,99,131,4,16,L 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Sun Dec 9 2012,12:30p EST,,Box Score,@,Los Angeles Clippers,L,,83,102,4,17,L 4,
22,Mon Dec 10 2012,7:00p EST,,Box Score,@,Portland Trail Blazers,L,,74,92,4,18,L 5,
23,Wed Dec 12 2012,7:00p EST,,Box Score,,Brooklyn Nets,L,,88,94,4,19,L 6,
24,Fri Dec 14 2012,7:00p EST,,Box Score,,Dallas Mavericks,W,,95,74,5,19,W 1,
25,Sun Dec 16 2012,1:00p EST,,Box Score,,Houston Rockets,W,,103,96,6,19,W 2,
26,Tue Dec 18 2012,7:00p EST,,Box Score,@,Cleveland Cavaliers,W,,113,99,7,19,W 3,
27,Wed Dec 19 2012,7:00p EST,,Box Score,,Detroit Pistons,W,,97,91,8,19,W 4,
28,Fri Dec 21 2012,7:00p EST,,Box Score,,Orlando Magic,W,,93,90,9,19,W 5,
29,Wed Dec 26 2012,7:30p EST,,Box Score,@,San Antonio Spurs,L,,80,100,9,20,L 1,
30,Fri Dec 28 2012,7:00p EST,,Box Score,@,New Orleans Hornets,W,OT,104,97,10,20,W 1,
31,Sat Dec 29 2012,7:00p EST,,Box Score,@,Orlando Magic,W,,123,88,11,20,W 2,
32,Wed Jan 2 2013,7:00p EST,,Box Score,,Portland Trail Blazers,W,,102,79,12,20,W 3,
33,Fri Jan 4 2013,7:00p EST,,Box Score,,Sacramento Kings,L,,96,105,12,21,L 1,
34,Sun Jan 6 2013,1:00p EST,,Box Score,,Oklahoma City Thunder,L,,92,104,12,22,L 2,
35,Wed Jan 9 2013,7:00p EST,,Box Score,,Philadelphia 76ers,W,,90,72,13,22,W 1,
36,Fri Jan 11 2013,7:00p EST,,Box Score,,Charlotte Bobcats,W,,99,78,14,22,W 2,
37,Sun Jan 13 2013,1:00p EST,,Box Score,,Milwaukee Bucks,L,,96,107,14,23,L 1,
38,Tue Jan 15 2013,7:30p EST,,Box Score,@,Brooklyn Nets,L,,106,113,14,24,L 2,
39,Wed Jan 16 2013,7:00p EST,,Box Score,,Chicago Bulls,L,OT,105,107,14,25,L 3,
40,Fri Jan 18 2013,7:00p EST,,Box Score,@,Philadelphia 76ers,L,OT,101,108,14,26,L 4,
