G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Wed Oct 29 2014,10:30p EST,,Box Score,,Oklahoma City Thunder,W,,106,89,1,0,W 1,
2,Fri Oct 31 2014,10:00p EST,,Box Score,@,Sacramento Kings,L,,94,103,1,1,L 1,
3,Sun Nov 2 2014,9:00p EST,,Box Score,,Golden State Warriors,L,,90,95,1,2,L 2,
4,Tue Nov 4 2014,10:00p EST,,Box Score,,Cleveland Cavaliers,W,,101,82,2,2,W 1,
5,Thu Nov 6 2014,10:30p EST,,Box Score,,Dallas Mavericks,W,,108,87,3,2,W 2,
6,Sat Nov 8 2014,3:30p EST,,Box Score,@,Los Angeles Clippers,L,,102,106,3,3,L 1,
7,Sun Nov 9 2014,9:00p EST,,Box Score,,Denver Nuggets,W,,116,100,4,3,W 1,
8,Tue Nov 11 2014,10:00p EST,,Box Score,,Charlotte Hornets,W,,102,100,5,3,W 2,
9,Wed Nov 12 2014,9:00p EST,,Box Score,@,Denver Nuggets,W,,130,113,6,3,W 3,
10,Sat Nov 15 2014,10:00p EST,,Box Score,,Brooklyn Nets,W,,97,87,7,3,W 4,
11,Mon Nov 17 2014,10:00p EST,,Box Score,,New Orleans Pelicans,W,,102,93,8,3,W 5,
12,Fri Nov 21 2014,10:30p EST,,Box Score,,Chicago Bulls,W,,105,87,9,3,W 6,
13,Sun Nov 23 2014,6:00p EST,,Box Score,@,Boston Celtics,W,,94,88,10,3,W 7,
14,Mon Nov 24 2014,7:00p EST,,Box Score,@,Philadelphia 76ers,W,,114,104,11,3,W 8,
15,Wed Nov 26 2014,7:00p EST,,Box Score,@,Charlotte Hornets,W,,105,97,12,3,W 9,
16,Fri Nov 28 2014,10:00p EST,,Box Score,,Memphis Grizzlies,L,,99,112,12,4,L 1,
17,Sun Nov 30 2014,9:00p EST,,Box Score,,Minnesota Timberwolves,W,,107,93,13,4,W 1,
18,Tue Dec 2 2014,9:00p EST,,Box Score,@,Denver Nuggets,W,,105,103,14,4,W 2,
19,Thu Dec 4 2014,10:00p EST,,Box Score,,Indiana Pacers,W,,88,82,15,4,W 3,
20,Sun Dec 7 2014,7:30p EST,,Box Score,@,New York Knicks,W,,103,99,16,4,W 4,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Tue Dec 9 2014,7:30p EST,,Box Score,@,Detroit Pistons,W,,98,86,17,4,W 5,
22,Wed Dec 10 2014,8:00p EST,,Box Score,@,Minnesota Timberwolves,L,,82,90,17,5,L 1,
23,Fri Dec 12 2014,7:00p EST,,Box Score,@,Chicago Bulls,L,,106,115,17,6,L 2,
24,Sat Dec 13 2014,7:00p EST,,Box Score,@,Indiana Pacers,W,,95,85,18,6,W 1,
25,Mon Dec 15 2014,10:00p EST,,Box Score,,San Antonio Spurs,W,,108,95,19,6,W 2,
26,Wed Dec 17 2014,10:00p EST,,Box Score,,Milwaukee Bucks,W,,104,97,20,6,W 3,
27,Fri Dec 19 2014,8:00p EST,,Box Score,@,San Antonio Spurs,W,3OT,129,119,21,6,W 4,
28,Sat Dec 20 2014,7:00p EST,,Box Score,@,New Orleans Pelicans,W,,114,88,22,6,W 5,
29,Mon Dec 22 2014,8:00p EST,,Box Score,@,Houston Rockets,L,,95,110,22,7,L 1,
30,Tue Dec 23 2014,8:00p EST,,Box Score,@,Oklahoma City Thunder,W,OT,115,111,23,7,W 1,
31,Fri Dec 26 2014,10:00p EST,,Box Score,,Philadelphia 76ers,W,,114,93,24,7,W 2,
32,Sun Dec 28 2014,9:00p EST,,Box Score,,New York Knicks,W,,101,79,25,7,W 3,
33,Tue Dec 30 2014,10:00p EST,,Box Score,,Toronto Raptors,W,OT,102,97,26,7,W 4,
34,Sat Jan 3 2015,10:00p EST,,Box Score,,Atlanta Hawks,L,,107,115,26,8,L 1,
35,Mon Jan 5 2015,10:00p EST,,Box Score,,Los Angeles Lakers,W,,98,94,27,8,W 1,
36,Thu Jan 8 2015,10:30p EST,,Box Score,,Miami Heat,W,,99,83,28,8,W 2,
37,Sat Jan 10 2015,10:00p EST,,Box Score,,Orlando Magic,W,,103,92,29,8,W 3,
