20,Philadelphia 76ers,82,19805,3045,6785,.449,658,1879,.350,2387,4906,.487,1530,2023,.756,940,2853,3793,1942,779,454,1374,1657,8278,101.0
21,New York Knicks,82,19855,3031,6592,.460,694,1825,.380,2337,4767,.490,1543,2032,.759,898,2669,3567,1783,659,353,1153,1564,8299,101.2
22,Boston Celtics*,82,19880,3125,6943,.450,607,1804,.336,2518,5139,.490,1442,1909,.755,893,2772,3665,1798,583,431,1239,1545,8299,101.2
23,Orlando Magic,82,19755,3112,6720,.463,682,1853,.368,2430,4867,.499,1410,1878,.751,825,2739,3564,1921,635,441,1185,1467,8316,101.4
24,Oklahoma City Thunder,82,19830,3085,7008,.440,681,1984,.343,2404,5024,.479,1494,2005,.745,917,2587,3504,1815,642,377,1118,1675,8345,101.8
25,Dallas Mavericks*,82,19880,3117,6930,.450,741,2034,.364,2376,4896,.485,1415,1879,.753,1006,2778,3784,1830,602,314,1339,1816,8390,102.3
26,Phoenix Suns,82,19880,3149,6972,.452,633,1798,.352,2516,5174,.486,1540,2030,.759,951,2766,3717,1734,651,337,1276,1664,8471,103.3
27,Denver Nuggets,82,19880,3164,6909,.458,631,1823,.346,2533,5086,.498,1652,2208,.748,899,2798,3697,1894,611,504,1177,1698,8611,105.0
28,Sacramento Kings,82,19855,3238,7094,.456,718,2055,.349,2520,5039,.500,1420,1898,.748,898,2479,3377,1912,712,508,1059,1958,8614,105.0
29,Los Angeles Lakers,82,19930,3180,6817,.466,697,1921,.363,2483,4896,.507,1577,2118,.745,824,2797,3621,1966,611,396,1068,1589,8634,105.3
30,Minnesota Timberwolves,82,19805,3373,6933,.487,697,1897,.367,2676,5036,.531,1294,1704,.759,953,2619,3572,1933,686,449,1243,1751,8737,106.5

1,Atlanta Hawks*,82,19730,.466,13.2,.679,.290,.158,.080,.151,.321,.506,.636,.392,.386,.441,.380,.591,.038,225,.249,1000,.918,.275,.421,3,0
2,Boston Celtics*,82,19880,.443,13.3,.720,.279,.145,.103,.193,.280,.488,.623,.383,.408,.416,.327,.565,.041,267,.228,958,.877,.204,.374,16,0
3,Brooklyn Nets*,82,19930,.451,12.4,.760,.268,.213,.116,.164,.240,.489,.617,.444,.406,.396,.331,.488,.040,243,.218,860,.887,.284,.391,24,0
4,Chicago Bulls*,82,19880,.442,12.6,.731,.308,.156,.099,.163,.269,.474,.589,.394,.373,.401,.353,.525,.038,237,.261,950,.842,.216,.386,18,2
5,Charlotte Hornets,82,19905,.420,13.2,.774,.263,.153,.124,.234,.226,.450,.571,.381,.388,.391,.318,.521,.032,202,.220,800,.791,.177,.390,16,0
6,Cleveland Cavaliers*,82,19780,.458,13.2,.666,.295,.156,.092,.124,.334,.504,.649,.358,.387,.432,.367,.509,.064,393,.215,848,.803,.289,.364,4,1
7,Dallas Mavericks*,82,19880,.463,13.3,.704,.287,.142,.094,.182,.296,.509,.661,.379,.420,.417,.352,.482,.057,364,.220,933,.857,.229,.393,10,1
8,Denver Nuggets,82,19880,.433,12.7,.716,.297,.177,.090,.151,.284,.476,.624,.349,.397,.380,.325,.506,.057,358,.224,901,.839,.236,.344,22,1
9,Detroit Pistons,82,19830,.432,12.2,.710,.323,.192,.065,.128,.290,.468,.601,.329,.381,.386,.344,.512,.043,273,.247,981,.815,.240,.396,20,0
10,Golden State Warriors*,82,19730,.478,13.5,.689,.286,.145,.104,.154,.311,.514,.675,.371,.443,.397,.398,.602,.062,396,.206,939,.821,.221,.460,24,0
11,Houston Rockets*,82,19805,.444,13.2,.608,.309,.184,.047,.068,.392,.506,.636,.391,.351,.328,.348,.496,.057,361,.252,976,.833,.327,.393,17,0
12,Indiana Pacers,82,19855,.439,13.5,.745,.244,.173,.105,.222,.255,.469,.604,.400,.377,.418,.352,.516,.027,155,.203,797,.858,.266,.383,17,0
13,Los Angeles Clippers*,82,19730,.473,14.5,.678,.241,.119,.096,.217,.322,.519,.682,.406,.436,.434,.376,.563,.063,386,.166,705,.820,.264,.394,11,0
14,Los Angeles Lakers,82,19930,.435,13.0,.780,.263,.151,.131,.232,.220,.461,.651,.350,.376,.366,.344,.527,.043,276,.205,859,.726,.183,.396,7,0
15,Memphis Grizzlies*,82,19905,.458,11.5,.816,.305,.202,.130,.179,.184,.485,.625,.404,.419,.386,.339,.528,.029,173,.263,1074,.865,.262,.383,22,2
16,Miami Heat,82,19730,.456,12.8,.738,.294,.141,.118,.184,.262,.499,.629,.438,.425,.386,.335,.481,.047,277,.238,860,.905,.318,.375,17,1
17,Milwaukee Bucks*,82,19930,.459,11.9,.777,.337,.137,.111,.193,.223,.486,.609,.352,.437,.394,.363,.570,.052,320,.259,977,.890,.316,.403,4,0
18,Minnesota Timberwolves,82,19805,.438,12.0,.821,.284,.176,.122,.234,.179,.461,.624,.360,.408,.367,.332,.557,.054,332,.217,826,.825,.217,.368,12,0
19,New Orleans Pelicans*,82,19780,.457,11.9,.767,.347,.152,.098,.169,.233,.484,.592,.385,.406,.398,.370,.513,.050,313,.286,1052,.875,.239,.412,17,0
20,New York Knicks,82,19855,.428,13.7,.760,.239,.146,.125,.246,.240,.454,.588,.363,.397,.410,.347,.550,.035,213,.198,715,.836,.187,.351,16,1
21,Oklahoma City Thunder,82,19830,.447,12.4,.738,.302,.158,.113,.165,.262,.486,.616,.384,.437,.377,.339,.461,.051,328,.233,933,.797,.247,.373,12,0
22,Orlando Magic,82,19755,.453,12.0,.765,.315,.184,.094,.172,.235,.486,.613,.385,.384,.416,.347,.480,.052,315,.241,929,.868,.260,.373,11,0
23,Philadelphia 76ers,82,19805,.408,12.4,.681,.318,.172,.068,.114,.319,.449,.592,.318,.325,.317,.320,.520,.051,318,.257,938,.873,.178,.341,16,0
24,Phoenix Suns,82,19880,.452,13.1,.709,.293,.139,.125,.153,.291,.497,.644,.373,.429,.382,.341,.443,.045,291,.237,1009,.801,.289,.362,19,1
25,Portland Trail Blazers*,82,19855,.450,14.2,.684,.247,.134,.112,.190,.316,.491,.652,.411,.402,.392,.362,.495,.034,227,.193,834,.776,.249,.391,14,0
26,Sacramento Kings,82,19855,.455,11.5,.796,.299,.222,.094,.181,.204,.484,.655,.355,.417,.395,.341,.503,.066,391,.239,937,.837,.299,.367,12,0
27,San Antonio Spurs*,82,19955,.468,12.5,.731,.276,.203,.103,.148,.269,.505,.636,.461,.403,.394,.367,.544,.028,172,.239,999,.919,.287,.425,10,0
28,Toronto Raptors*,82,19855,.455,13.2,.698,.253,.195,.104,.146,.302,.499,.646,.446,.393,.393,.352,.476,.042,259,.193,781,.781,.261,.413,10,0
29,Utah Jazz,82,19705,.447,12.6,.726,.296,.173,.096,.161,.274,.486,.673,.332,.395,.363,.343,.473,.066,401,.214,830,.900,.275,.376,18,1
30,Washington Wizards*,82,19955,.462,12.6,.797,.286,.142,.138,.230,.203,.488,.658,.385,.409,.389,.360,.578,.050,327,.220,879,.889,.279,.371,12,0

1,Atlanta Hawks*,82,19730,.439,13.5,.690,.290,.134,.082,.183,.310,.483,.606,.388,.402,.392,.341,.566,.040,248,.233,908,.893,.288,.363
2,Boston Celtics*,82,19880,.450,12.7,.740,.286,.173,.114,.167,.260,.490,.645,.388,.409,.385,.336,.509,.041,260,.229,957,.852,.263,.367
3,Brooklyn Nets*,82,19930,.456,12.9,.719,.299,.156,.087,.177,.281,.494,.638,.403,.409,.373,.358,.545,.055,337,.237,933,.871,.261,.386
4,Chicago Bulls*,82,19880,.435,12.6,.774,.281,.156,.125,.208,.226,.465,.580,.379,.424,.395,.335,.478,.036,230,.235,895,.807,.201,.375
5,Charlotte Hornets,82,19905,.440,13.3,.735,.264,.165,.107,.199,.265,.470,.596,.374,.408,.415,.357,.528,.035,213,.220,827,.866,.243,.387
6,Cleveland Cavaliers*,82,19780,.456,12.7,.730,.282,.174,.114,.160,.270,.497,.647,.395,.370,.434,.343,.575,.049,302,.216,895,.860,.258,.379
7,Dallas Mavericks*,82,19880,.450,13.2,.706,.274,.165,.101,.166,.294,.485,.650,.349,.417,.391,.364,.505,.048,309,.208,859,.848,.277,.410
8,Denver Nuggets,82,19880,.458,12.8,.736,.291,.163,.099,.182,.264,.498,.626,.412,.441,.401,.346,.534,.047,294,.233,930,.856,.255,.363
9,Detroit Pistons,82,19830,.456,12.5,.738,.293,.179,.098,.165,.262,.491,.649,.345,.399,.426,.355,.565,.041,259,.238,984,.872,.260,.378
