G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
24,Wed Dec 18 2013,,,Box Score,@,Brooklyn Nets,W,,113,107,11,13,W 2,
25,Sat Dec 21 2013,,,Box Score,@,Boston Celtics,W,,106,99,12,13,W 3,
26,Fri Dec 27 2013,,,Box Score,@,Minnesota Timberwolves,L,,98,120,12,14,L 1,
27,Sat Dec 28 2013,,,Box Score,,Detroit Pistons,W,,106,82,13,14,W 1,
28,Mon Dec 30 2013,,,Box Score,@,Detroit Pistons,W,,106,99,14,14,W 2,
29,Wed Jan 1 2014,,,Box Score,,Dallas Mavericks,L,,78,87,14,15,L 1,
30,Fri Jan 3 2014,,,Box Score,,Toronto Raptors,L,,88,101,14,16,L 2,
31,Sun Jan 5 2014,,,Box Score,,Golden State Warriors,L,,96,112,14,17,L 3,
32,Tue Jan 7 2014,,,Box Score,@,Charlotte Bobcats,W,,97,83,15,17,W 1,
33,Wed Jan 8 2014,,,Box Score,@,New Orleans Pelicans,W,,102,96,16,17,W 2,
34,Fri Jan 10 2014,,,Box Score,@,Indiana Pacers,L,,66,93,16,18,L 1,
35,Sat Jan 11 2014,,,Box Score,,Houston Rockets,L,,107,114,16,19,L 2,
36,Mon Jan 13 2014,,,Box Score,@,Chicago Bulls,W,,102,88,17,19,W 1,
37,Wed Jan 15 2014,,,Box Score,,Miami Heat,W,,114,97,18,19,W 2,
38,Fri Jan 17 2014,,,Box Score,,Chicago Bulls,W,,96,93,19,19,W 3,
39,Sat Jan 18 2014,,,Box Score,,Detroit Pistons,L,,98,104,19,20,L 1,
40,Mon Jan 20 2014,,,Box Score,,Philadelphia 76ers,W,,107,99,20,20,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Wed Jan 22 2014,,,Box Score,,Boston Celtics,L,OT,111,113,20,21,L 1,
42,Fri Jan 24 2014,,,Box Score,@,Phoenix Suns,W,,101,95,21,21,W 1,
43,Sat Jan 25 2014,,,Box Score,@,Utah Jazz,L,,101,104,21,22,L 1,
44,Tue Jan 28 2014,,,Box Score,@,Golden State Warriors,W,,88,85,22,22,W 1,
45,Wed Jan 29 2014,,,Box Score,@,Los Angeles Clippers,L,,103,110,22,23,L 1,
46,Sat Feb 1 2014,,,Box Score,,Oklahoma City Thunder,W,,96,81,23,23,W 1,
47,Mon Feb 3 2014,,,Box Score,,Portland Trail Blazers,W,,100,90,24,23,W 2,
48,Wed Feb 5 2014,,,Box Score,,San Antonio Spurs,L,2OT,118,125,24,24,L 1,
49,Fri Feb 7 2014,,,Box Score,,Cleveland Cavaliers,L,,113,115,24,25,L 2,
50,Sun Feb 9 2014,,,Box Score,,Sacramento Kings,W,,93,84,25,25,W 1,
51,Tue Feb 11 2014,,,Box Score,@,Memphis Grizzlies,L,,89,92,25,26,L 1,
52,Wed Feb 12 2014,,,Box Score,@,Houston Rockets,L,,112,113,25,27,L 2,
53,Tue Feb 18 2014,,,Box Score,,Toronto Raptors,L,,93,103,25,28,L 3,
54,Wed Feb 19 2014,,,Box Score,@,Atlanta Hawks,W,,114,97,26,28,W 1,
55,Sat Feb 22 2014,,,Box Score,,New Orleans Pelicans,W,,94,93,27,28,W 2,
56,Sun Feb 23 2014,,,Box Score,@,Cleveland Cavaliers,W,,96,83,28,28,W 3,
57,Tue Feb 25 2014,,,Box Score,,Orlando Magic,W,,115,106,29,28,W 4,
58,Thu Feb 27 2014,,,Box Score,@,Toronto Raptors,W,3OT,134,129,30,28,W 5,
59,Sat Mar 1 2014,,,Box Score,@,Philadelphia 76ers,W,,122,103,31,28,W 6,
60,Mon Mar 3 2014,,,Box Score,,Memphis Grizzlies,L,,104,110,31,29,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Wed Mar 5 2014,,,Box Score,,Utah Jazz,W,,104,91,32,29,W 1,
62,Sat Mar 8 2014,,,Box Score,@,Milwaukee Bucks,W,,114,107,33,29,W 2,
63,Mon Mar 10 2014,,,Box Score,@,Miami Heat,L,,90,99,33,30,L 1,
64,Wed Mar 12 2014,,,Box Score,,Charlotte Bobcats,L,,85,98,33,31,L 2,
65,Fri Mar 14 2014,,,Box Score,@,Orlando Magic,W,OT,105,101,34,31,W 1,
66,Sat Mar 15 2014,,,Box Score,,Brooklyn Nets,W,,101,94,35,31,W 2,
67,Tue Mar 18 2014,,,Box Score,@,Sacramento Kings,L,OT,111,117,35,32,L 1,
68,Thu Mar 20 2014,,,Box Score,@,Portland Trail Blazers,L,,103,116,35,33,L 2,
69,Fri Mar 21 2014,,,Box Score,@,Los Angeles Lakers,W,,117,107,36,33,W 1,
70,Sun Mar 23 2014,,,Box Score,@,Denver Nuggets,L,,102,105,36,34,L 1,
71,Wed Mar 26 2014,,,Box Score,,Phoenix Suns,L,,93,99,36,35,L 2,
72,Fri Mar 28 2014,,,Box Score,,Indiana Pacers,W,,91,78,37,35,W 1,
73,Sat Mar 29 2014,,,Box Score,,Atlanta Hawks,W,,101,97,38,35,W 2,
74,Mon Mar 31 2014,,,Box Score,@,Charlotte Bobcats,L,,94,100,38,36,L 1,
75,Wed Apr 2 2014,,,Box Score,,Boston Celtics,W,,118,92,39,36,W 1,
76,Fri Apr 4 2014,,,Box Score,@,New York Knicks,W,,90,89,40,36,W 2,
77,Sat Apr 5 2014,,,Box Score,,Chicago Bulls,L,,78,96,40,37,L 1,
78,Wed Apr 9 2014,,,Box Score,,Charlotte Bobcats,L,OT,88,94,40,38,L 2,
79,Fri Apr 11 2014,,,Box Score,@,Orlando Magic,W,,96,86,41,38,W 1,
80,Sat Apr 12 2014,,,Box Score,,Milwaukee Bucks,W,,104,91,42,38,W 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 14 2014,,,Box Score,,Miami Heat,W,,114,93,43,38,W 3,
82,Wed Apr 16 2014,,,Box Score,@,Boston Celtics,W,,118,102,44,38,W 4,
