G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
25,Thu Feb 9 2012,8:00p EST,,Box Score,,Los Angeles Lakers,L,OT,87,88,14,11,L 1,
26,Fri Feb 10 2012,7:00p EST,,Box Score,@,Toronto Raptors,L,,74,86,14,12,L 2,
27,Sun Feb 12 2012,3:30p EST,,Box Score,,Chicago Bulls,W,,95,91,15,12,W 1,
28,Wed Feb 15 2012,7:30p EST,,Box Score,,Detroit Pistons,L,,88,98,15,13,L 1,
29,Thu Feb 16 2012,7:00p EST,,Box Score,@,Chicago Bulls,L,,80,89,15,14,L 2,
30,Sun Feb 19 2012,6:00p EST,,Box Score,@,Detroit Pistons,L,,81,96,15,15,L 3,
31,Mon Feb 20 2012,7:00p EST,,Box Score,@,Dallas Mavericks,L,,73,89,15,16,L 4,
32,Wed Feb 22 2012,6:00p EST,,Box Score,@,Oklahoma City Thunder,L,,104,119,15,17,L 5,
33,Tue Feb 28 2012,7:00p EST,,Box Score,@,Cleveland Cavaliers,W,,86,83,16,17,W 1,
34,Wed Feb 29 2012,7:30p EST,,Box Score,,Milwaukee Bucks,W,,102,96,17,17,W 2,
35,Fri Mar 2 2012,7:30p EST,,Box Score,,New Jersey Nets,W,,107,94,18,17,W 3,
36,Sun Mar 4 2012,1:00p EST,,Box Score,,New York Knicks,W,OT,115,111,19,17,W 4,
37,Tue Mar 6 2012,7:30p EST,,Box Score,,Houston Rockets,W,OT,97,92,20,17,W 5,
38,Wed Mar 7 2012,7:00p EST,,Box Score,@,Philadelphia 76ers,L,,71,103,20,18,L 1,
39,Fri Mar 9 2012,7:30p EST,,Box Score,,Portland Trail Blazers,W,,104,86,21,18,W 1,
40,Sun Mar 11 2012,12:30p EST,,Box Score,@,Los Angeles Lakers,L,,94,97,21,19,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Mon Mar 12 2012,7:30p EST,,Box Score,@,Los Angeles Clippers,W,,94,85,22,19,W 1,
42,Wed Mar 14 2012,7:30p EST,,Box Score,@,Golden State Warriors,W,,105,103,23,19,W 2,
43,Fri Mar 16 2012,7:00p EST,,Box Score,@,Sacramento Kings,L,,95,120,23,20,L 1,
44,Sat Mar 17 2012,7:00p EST,,Box Score,@,Denver Nuggets,L,,91,98,23,21,L 2,
45,Mon Mar 19 2012,7:30p EST,,Box Score,@,Atlanta Hawks,W,,79,76,24,21,W 1,
46,Thu Mar 22 2012,7:00p EST,,Box Score,@,Milwaukee Bucks,W,,100,91,25,21,W 2,
47,Fri Mar 23 2012,8:00p EST,,Box Score,@,Philadelphia 76ers,L,,86,99,25,22,L 1,
48,Sun Mar 25 2012,6:00p EST,,Box Score,,Washington Wizards,W,,88,76,26,22,W 1,
49,Mon Mar 26 2012,7:00p EST,,Box Score,@,Charlotte Bobcats,W,,102,95,27,22,W 2,
50,Wed Mar 28 2012,7:30p EST,,Box Score,,Utah Jazz,W,,94,82,28,22,W 3,
51,Fri Mar 30 2012,7:00p EST,,Box Score,@,Minnesota Timberwolves,W,,100,79,29,22,W 4,
52,Sun Apr 1 2012,3:30p EST,,Box Score,,Miami Heat,W,,91,72,30,22,W 5,
53,Wed Apr 4 2012,7:30p EST,,Box Score,,San Antonio Spurs,L,,86,87,30,23,L 1,
54,Thu Apr 5 2012,8:30p EST,,Box Score,@,Chicago Bulls,L,,86,93,30,24,L 2,
55,Sat Apr 7 2012,7:00p EST,,Box Score,@,Indiana Pacers,W,,86,72,31,24,W 1,
56,Sun Apr 8 2012,6:00p EST,,Box Score,,Philadelphia 76ers,W,,103,79,32,24,W 2,
57,Tue Apr 10 2012,7:00p EST,,Box Score,@,Miami Heat,W,,115,107,33,24,W 3,
58,Wed Apr 11 2012,8:00p EST,,Box Score,,Atlanta Hawks,W,OT,88,86,34,24,W 4,
59,Fri Apr 13 2012,7:00p EST,,Box Score,@,Toronto Raptors,L,,79,84,34,25,L 1,
60,Sat Apr 14 2012,7:30p EST,,Box Score,@,New Jersey Nets,W,,94,82,35,25,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Sun Apr 15 2012,6:00p EST,,Box Score,@,Charlotte Bobcats,W,,94,82,36,25,W 2,
62,Tue Apr 17 2012,8:00p EST,,Box Score,@,New York Knicks,L,,110,118,36,26,L 1,
63,Wed Apr 18 2012,8:00p EST,,Box Score,,Orlando Magic,W,,102,98,37,26,W 1,
64,Fri Apr 20 2012,7:00p EST,,Box Score,@,Atlanta Hawks,L,,92,97,37,27,L 1,
65,Tue Apr 24 2012,8:00p EST,,Box Score,,Miami Heat,W,,78,66,38,27,W 1,
66,Thu Apr 26 2012,8:00p EST,,Box Score,,Milwaukee Bucks,W,,87,74,39,27,W 2,
