G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Sun Dec 25 2011,12:00p EST,,Box Score,,Boston Celtics,W,,106,104,1,0,W 1,
2,Wed Dec 28 2011,7:30p EST,,Box Score,@,Golden State Warriors,L,,78,92,1,1,L 1,
3,Thu Dec 29 2011,7:30p EST,,Box Score,@,Los Angeles Lakers,L,,82,99,1,2,L 2,
4,Sat Dec 31 2011,5:00p EST,,Box Score,@,Sacramento Kings,W,,114,92,2,2,W 1,
5,Mon Jan 2 2012,7:30p EST,,Box Score,,Toronto Raptors,L,,85,90,2,3,L 1,
6,Wed Jan 4 2012,7:30p EST,,Box Score,,Charlotte Bobcats,L,,110,118,2,4,L 2,
7,Fri Jan 6 2012,7:00p EST,,Box Score,@,Washington Wizards,W,,99,96,3,4,W 1,
8,Sat Jan 7 2012,7:30p EST,,Box Score,@,Detroit Pistons,W,,103,80,4,4,W 2,
9,Mon Jan 9 2012,7:30p EST,,Box Score,,Charlotte Bobcats,W,,91,87,5,4,W 3,
10,Wed Jan 11 2012,7:30p EST,,Box Score,,Philadelphia 76ers,W,,85,79,6,4,W 4,
11,Thu Jan 12 2012,7:00p EST,,Box Score,@,Memphis Grizzlies,L,,83,94,6,5,L 1,
12,Sat Jan 14 2012,7:00p EST,,Box Score,@,Oklahoma City Thunder,L,,92,104,6,6,L 2,
13,Mon Jan 16 2012,1:00p EST,,Box Score,,Orlando Magic,L,,93,102,6,7,L 3,
14,Wed Jan 18 2012,7:30p EST,,Box Score,,Phoenix Suns,L,,88,91,6,8,L 4,
15,Fri Jan 20 2012,7:30p EST,,Box Score,,Milwaukee Bucks,L,,86,100,6,9,L 5,
16,Sat Jan 21 2012,7:30p EST,,Box Score,,Denver Nuggets,L,2OT,114,119,6,10,L 6,
17,Tue Jan 24 2012,7:00p EST,,Box Score,@,Charlotte Bobcats,W,,111,78,7,10,W 1,
18,Wed Jan 25 2012,7:00p EST,,Box Score,@,Cleveland Cavaliers,L,,81,91,7,11,L 1,
19,Fri Jan 27 2012,8:00p EST,,Box Score,@,Miami Heat,L,,89,99,7,12,L 2,
20,Sat Jan 28 2012,7:00p EST,,Box Score,@,Houston Rockets,L,,84,97,7,13,L 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Tue Jan 31 2012,7:30p EST,,Box Score,,Detroit Pistons,W,,113,86,8,13,W 1,
22,Thu Feb 2 2012,8:00p EST,,Box Score,,Chicago Bulls,L,,102,105,8,14,L 1,
23,Fri Feb 3 2012,8:00p EST,,Box Score,@,Boston Celtics,L,,89,91,8,15,L 2,
24,Sat Feb 4 2012,7:30p EST,,Box Score,,New Jersey Nets,W,,99,92,9,15,W 1,
25,Mon Feb 6 2012,7:30p EST,,Box Score,,Utah Jazz,W,,99,88,10,15,W 2,
26,Wed Feb 8 2012,7:00p EST,,Box Score,@,Washington Wizards,W,,107,93,11,15,W 3,
27,Fri Feb 10 2012,8:00p EST,,Box Score,,Los Angeles Lakers,W,,92,85,12,15,W 4,
28,Sat Feb 11 2012,7:00p EST,,Box Score,@,Minnesota Timberwolves,W,,100,98,13,15,W 5,
29,Tue Feb 14 2012,7:00p EST,,Box Score,@,Toronto Raptors,W,,90,87,14,15,W 6,
30,Wed Feb 15 2012,7:30p EST,,Box Score,,Sacramento Kings,W,,100,85,15,15,W 7,
31,Fri Feb 17 2012,8:00p EST,,Box Score,,New Orleans Hornets,L,,85,89,15,16,L 1,
32,Sun Feb 19 2012,1:00p EST,,Box Score,,Dallas Mavericks,W,,104,97,16,16,W 1,
33,Mon Feb 20 2012,7:30p EST,,Box Score,,New Jersey Nets,L,,92,100,16,17,L 1,
34,Wed Feb 22 2012,7:30p EST,,Box Score,,Atlanta Hawks,W,,99,82,17,17,W 1,
35,Thu Feb 23 2012,7:00p EST,,Box Score,@,Miami Heat,L,,88,102,17,18,L 1,
36,Wed Feb 29 2012,7:30p EST,,Box Score,,Cleveland Cavaliers,W,,120,103,18,18,W 1,
37,Sun Mar 4 2012,1:00p EST,,Box Score,@,Boston Celtics,L,OT,111,115,18,19,L 1,
38,Tue Mar 6 2012,7:30p EST,,Box Score,@,Dallas Mavericks,L,,85,95,18,20,L 2,
39,Wed Mar 7 2012,7:30p EST,,Box Score,@,San Antonio Spurs,L,,105,118,18,21,L 3,
40,Fri Mar 9 2012,7:30p EST,,Box Score,@,Milwaukee Bucks,L,,114,119,18,22,L 4,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Sun Mar 11 2012,12:00p EST,,Box Score,,Philadelphia 76ers,L,,94,106,18,23,L 5,
42,Mon Mar 12 2012,7:00p EST,,Box Score,@,Chicago Bulls,L,,99,104,18,24,L 6,
43,Wed Mar 14 2012,7:30p EST,,Box Score,,Portland Trail Blazers,W,,121,79,19,24,W 1,
44,Fri Mar 16 2012,7:30p EST,,Box Score,,Indiana Pacers,W,,115,100,20,24,W 2,
45,Sat Mar 17 2012,7:00p EST,,Box Score,@,Indiana Pacers,W,,102,88,21,24,W 3,
46,Tue Mar 20 2012,7:30p EST,,Box Score,,Toronto Raptors,W,,106,87,22,24,W 4,
47,Wed Mar 21 2012,7:00p EST,,Box Score,@,Philadelphia 76ers,W,,82,79,23,24,W 5,
48,Fri Mar 23 2012,7:00p EST,,Box Score,@,Toronto Raptors,L,,79,96,23,25,L 1,
49,Sat Mar 24 2012,7:30p EST,,Box Score,,Detroit Pistons,W,,101,79,24,25,W 1,
