1,Denver Nuggets*,66,16040,2572,5404,.476,435,1311,.332,2137,4093,.522,1293,1760,.735,738,2105,2843,1581,540,330,1015,1297,6872,104.1
2,San Antonio Spurs*,66,15940,2611,5463,.478,552,1405,.393,2059,4058,.507,1067,1427,.748,683,2153,2836,1528,490,293,895,1143,6841,103.7
3,Oklahoma City Thunder*,66,15990,2462,5229,.471,472,1317,.358,1990,3912,.509,1406,1744,.806,726,2157,2883,1224,498,539,1079,1352,6802,103.1
4,Utah Jazz*,66,16165,2523,5531,.456,273,845,.323,2250,4686,.480,1258,1668,.754,861,2055,2916,1439,545,385,936,1441,6577,99.7
5,Milwaukee Bucks,66,15865,2502,5652,.443,436,1265,.345,2066,4387,.471,1095,1415,.774,820,1983,2803,1550,548,335,929,1273,6535,99.0
6,Sacramento Kings,66,15915,2490,5712,.436,411,1301,.316,2079,4411,.471,1127,1532,.736,882,1947,2829,1271,561,323,952,1287,6518,98.8
7,Miami Heat*,66,16040,2446,5212,.469,370,1030,.359,2076,4182,.496,1238,1598,.775,686,2060,2746,1317,585,355,1002,1282,6500,98.5
8,Phoenix Suns,66,15840,2495,5445,.458,444,1295,.343,2051,4150,.494,1058,1397,.757,717,2035,2752,1486,431,366,928,1233,6492,98.4
9,Houston Rockets,66,16065,2489,5543,.449,478,1330,.359,2011,4213,.477,1018,1301,.782,769,2014,2783,1404,496,319,955,1347,6474,98.1
10,Minnesota Timberwolves,66,15940,2355,5434,.433,473,1423,.332,1882,4011,.469,1281,1662,.771,797,2089,2886,1290,436,293,1001,1212,6464,97.9
11,New York Knicks*,66,15940,2365,5335,.443,517,1538,.336,1848,3797,.487,1211,1634,.741,743,2012,2755,1328,622,276,1056,1391,6458,97.8
12,Golden State Warriors,66,15915,2489,5443,.457,524,1351,.388,1965,4092,.480,951,1235,.770,640,1947,2587,1470,528,362,915,1410,6453,97.8
13,Indiana Pacers*,66,15990,2354,5375,.438,392,1064,.368,1962,4311,.455,1349,1724,.782,826,2070,2896,1228,523,357,925,1430,6449,97.7
14,Los Angeles Clippers*,66,15965,2439,5366,.455,514,1441,.357,1925,3925,.490,1046,1538,.680,800,1943,2743,1385,556,315,879,1399,6438,97.5
