G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Wed Mar 4 2009,8:00p EST,,Box Score,,San Antonio Spurs,W,,107,102,37,24,W 1,
62,Thu Mar 5 2009,7:00p EST,,Box Score,@,New Orleans Hornets,L,,88,104,37,25,L 1,
63,Sat Mar 7 2009,7:30p EST,,Box Score,,Washington Wizards,W,,119,103,38,25,W 1,
64,Tue Mar 10 2009,7:00p EST,,Box Score,@,Phoenix Suns,W,,122,117,39,25,W 2,
65,Wed Mar 11 2009,7:00p EST,,Box Score,@,Portland Trail Blazers,W,,93,89,40,25,W 3,
66,Fri Mar 13 2009,7:30p EST,,Box Score,@,Golden State Warriors,L,,110,119,40,26,L 1,
67,Sun Mar 15 2009,12:30p EST,,Box Score,@,Los Angeles Lakers,L,,100,107,40,27,L 2,
68,Tue Mar 17 2009,7:30p EST,,Box Score,,Detroit Pistons,W,,103,101,41,27,W 1,
69,Thu Mar 19 2009,7:00p EST,,Box Score,@,Atlanta Hawks,L,,87,95,41,28,L 1,
70,Fri Mar 20 2009,7:00p EST,,Box Score,@,Indiana Pacers,W,,94,92,42,28,W 1,
71,Wed Mar 25 2009,7:30p EST,,Box Score,,Golden State Warriors,W,,128,106,43,28,W 2,
72,Fri Mar 27 2009,7:30p EST,,Box Score,,Denver Nuggets,L,,101,103,43,29,L 1,
73,Sun Mar 29 2009,1:00p EST,,Box Score,@,Cleveland Cavaliers,L,,74,102,43,30,L 2,
74,Tue Mar 31 2009,7:00p EST,,Box Score,@,Minnesota Timberwolves,W,,108,88,44,30,W 1,
75,Wed Apr 1 2009,7:30p EST,,Box Score,,Miami Heat,W,,98,96,45,30,W 2,
76,Fri Apr 3 2009,7:00p EST,,Box Score,@,Memphis Grizzlies,L,,102,107,45,31,L 1,
77,Sun Apr 5 2009,2:30p EST,,Box Score,,Phoenix Suns,W,,140,116,46,31,W 1,
78,Wed Apr 8 2009,8:30p EST,,Box Score,,Utah Jazz,W,,130,101,47,31,W 2,
79,Fri Apr 10 2009,7:30p EST,,Box Score,,New Orleans Hornets,W,,100,92,48,31,W 3,
80,Sun Apr 12 2009,12:00p EST,,Box Score,@,New Orleans Hornets,L,,92,102,48,32,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 13 2009,7:30p EST,,Box Score,,Minnesota Timberwolves,W,,96,94,49,32,W 1,
82,Wed Apr 15 2009,7:00p EST,,Box Score,,Houston Rockets,W,,95,84,50,32,W 2,
